Time,gENROU.delta,gENROU.PELEC,gAST.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.10743, 32.8082, 0.103339, 0.397125, 0.00406622, 0.511426, 0.19994, 0.303781, 2.51602e-07
2.10748, 32.8119, 0.103349, 0.397121, 0.00406805, 0.51141, 0.199934, 0.303779, 2.51598e-07
2.10753, 32.8155, 0.103359, 0.397117, 0.00406987, 0.511393, 0.199929, 0.303777, 2.51594e-07
2.10758, 32.8192, 0.10337, 0.397114, 0.0040717, 0.511376, 0.199923, 0.303776, 2.5159e-07
2.10763, 32.8228, 0.10338, 0.39711, 0.00407352, 0.51136, 0.199918, 0.303774, 2.51586e-07
2.10768, 32.8265, 0.10339, 0.397106, 0.00407535, 0.511343, 0.199912, 0.303772, 2.51582e-07
2.10773, 32.8302, 0.1034, 0.397103, 0.00407718, 0.511327, 0.199906, 0.303771, 2.51578e-07
2.10778, 32.8339, 0.10341, 0.397099, 0.004079, 0.51131, 0.199901, 0.303769, 2.51574e-07
2.10783, 32.8375, 0.10342, 0.397096, 0.00408083, 0.511294, 0.199895, 0.303767, 2.51571e-07
2.10788, 32.8412, 0.103431, 0.397092, 0.00408265, 0.511277, 0.19989, 0.303766, 2.51567e-07
2.10793, 32.8449, 0.103441, 0.397088, 0.00408448, 0.511261, 0.199884, 0.303764, 2.51563e-07
2.10798, 32.8485, 0.103451, 0.397085, 0.0040863, 0.511244, 0.199879, 0.303762, 2.51559e-07
2.10803, 32.8522, 0.103461, 0.397081, 0.00408813, 0.511228, 0.199873, 0.303761, 2.51555e-07
2.10808, 32.8559, 0.103471, 0.397077, 0.00408995, 0.511211, 0.199867, 0.303759, 2.51551e-07
2.10813, 32.8596, 0.103482, 0.397074, 0.00409178, 0.511195, 0.199862, 0.303757, 2.51547e-07
2.10818, 32.8633, 0.103492, 0.39707, 0.0040936, 0.511179, 0.199856, 0.303756, 2.51543e-07
2.10823, 32.867, 0.103502, 0.397067, 0.00409543, 0.511162, 0.199851, 0.303754, 2.51539e-07
2.10828, 32.8706, 0.103512, 0.397063, 0.00409725, 0.511146, 0.199845, 0.303753, 2.51536e-07
2.10833, 32.8743, 0.103522, 0.397059, 0.00409908, 0.511129, 0.19984, 0.303751, 2.51532e-07
2.10838, 32.878, 0.103533, 0.397056, 0.0041009, 0.511113, 0.199834, 0.303749, 2.51528e-07
2.10843, 32.8817, 0.103543, 0.397052, 0.00410272, 0.511097, 0.199828, 0.303748, 2.51524e-07
2.10848, 32.8854, 0.103553, 0.397048, 0.00410455, 0.51108, 0.199823, 0.303746, 2.5152e-07
2.10853, 32.8891, 0.103563, 0.397045, 0.00410637, 0.511064, 0.199817, 0.303744, 2.51516e-07
2.10858, 32.8928, 0.103573, 0.397041, 0.0041082, 0.511047, 0.199812, 0.303743, 2.51512e-07
2.10863, 32.8965, 0.103584, 0.397037, 0.00411002, 0.511031, 0.199806, 0.303741, 2.51509e-07
2.10868, 32.9002, 0.103594, 0.397034, 0.00411184, 0.511015, 0.199801, 0.303739, 2.51505e-07
2.10873, 32.9039, 0.103604, 0.39703, 0.00411367, 0.510999, 0.199795, 0.303738, 2.51501e-07
2.10878, 32.9076, 0.103614, 0.397026, 0.00411549, 0.510982, 0.19979, 0.303736, 2.51497e-07
2.10883, 32.9113, 0.103624, 0.397023, 0.00411732, 0.510966, 0.199784, 0.303734, 2.51493e-07
2.10888, 32.915, 0.103635, 0.397019, 0.00411914, 0.51095, 0.199779, 0.303733, 2.51489e-07
2.10893, 32.9187, 0.103645, 0.397015, 0.00412096, 0.510934, 0.199773, 0.303731, 2.51485e-07
2.10898, 32.9224, 0.103655, 0.397012, 0.00412279, 0.510917, 0.199768, 0.303729, 2.51482e-07
2.10903, 32.9261, 0.103665, 0.397008, 0.00412461, 0.510901, 0.199762, 0.303728, 2.51478e-07
2.10908, 32.9299, 0.103676, 0.397004, 0.00412643, 0.510885, 0.199757, 0.303726, 2.51474e-07
2.10913, 32.9336, 0.103686, 0.397, 0.00412826, 0.510869, 0.199751, 0.303724, 2.5147e-07
2.10918, 32.9373, 0.103696, 0.396997, 0.00413008, 0.510852, 0.199746, 0.303723, 2.51466e-07
2.10923, 32.941, 0.103706, 0.396993, 0.0041319, 0.510836, 0.19974, 0.303721, 2.51462e-07
2.10928, 32.9447, 0.103717, 0.396989, 0.00413372, 0.51082, 0.199734, 0.30372, 2.51459e-07
2.10933, 32.9484, 0.103727, 0.396986, 0.00413555, 0.510804, 0.199729, 0.303718, 2.51455e-07
2.10938, 32.9522, 0.103737, 0.396982, 0.00413737, 0.510788, 0.199723, 0.303716, 2.51451e-07
2.10943, 32.9559, 0.103747, 0.396978, 0.00413919, 0.510772, 0.199718, 0.303715, 2.51447e-07
2.10948, 32.9596, 0.103758, 0.396975, 0.00414101, 0.510755, 0.199712, 0.303713, 2.51443e-07
2.10953, 32.9633, 0.103768, 0.396971, 0.00414284, 0.510739, 0.199707, 0.303711, 2.51439e-07
2.10958, 32.9671, 0.103778, 0.396967, 0.00414466, 0.510723, 0.199701, 0.30371, 2.51435e-07
2.10963, 32.9708, 0.103788, 0.396963, 0.00414648, 0.510707, 0.199696, 0.303708, 2.51432e-07
2.10968, 32.9745, 0.103799, 0.39696, 0.0041483, 0.510691, 0.199691, 0.303706, 2.51428e-07
2.10973, 32.9783, 0.103809, 0.396956, 0.00415013, 0.510675, 0.199685, 0.303705, 2.51424e-07
2.10978, 32.982, 0.103819, 0.396952, 0.00415195, 0.510659, 0.19968, 0.303703, 2.5142e-07
2.10983, 32.9857, 0.10383, 0.396948, 0.00415377, 0.510643, 0.199674, 0.303702, 2.51416e-07
2.10988, 32.9895, 0.10384, 0.396945, 0.00415559, 0.510627, 0.199669, 0.3037, 2.51413e-07
2.10993, 32.9932, 0.10385, 0.396941, 0.00415741, 0.510611, 0.199663, 0.303698, 2.51409e-07
2.10998, 32.997, 0.10386, 0.396937, 0.00415923, 0.510595, 0.199658, 0.303697, 2.51405e-07
2.11003, 33.0007, 0.103871, 0.396934, 0.00416106, 0.510579, 0.199652, 0.303695, 2.51401e-07
2.11008, 33.0045, 0.103881, 0.39693, 0.00416288, 0.510562, 0.199647, 0.303693, 2.51397e-07
2.11013, 33.0082, 0.103891, 0.396926, 0.0041647, 0.510546, 0.199641, 0.303692, 2.51393e-07
2.11018, 33.012, 0.103902, 0.396922, 0.00416652, 0.51053, 0.199636, 0.30369, 2.5139e-07
2.11023, 33.0157, 0.103912, 0.396919, 0.00416834, 0.510514, 0.19963, 0.303688, 2.51386e-07
2.11028, 33.0195, 0.103922, 0.396915, 0.00417016, 0.510499, 0.199625, 0.303687, 2.51382e-07
2.11033, 33.0232, 0.103932, 0.396911, 0.00417198, 0.510483, 0.199619, 0.303685, 2.51378e-07
2.11038, 33.027, 0.103943, 0.396907, 0.0041738, 0.510467, 0.199614, 0.303684, 2.51374e-07
2.11043, 33.0307, 0.103953, 0.396904, 0.00417562, 0.510451, 0.199608, 0.303682, 2.5137e-07
2.11048, 33.0345, 0.103963, 0.3969, 0.00417744, 0.510435, 0.199603, 0.30368, 2.51367e-07
2.11053, 33.0382, 0.103974, 0.396896, 0.00417926, 0.510419, 0.199598, 0.303679, 2.51363e-07
2.11058, 33.042, 0.103984, 0.396892, 0.00418109, 0.510403, 0.199592, 0.303677, 2.51359e-07
2.11063, 33.0458, 0.103994, 0.396888, 0.00418291, 0.510387, 0.199587, 0.303675, 2.51355e-07
2.11068, 33.0495, 0.104005, 0.396885, 0.00418473, 0.510371, 0.199581, 0.303674, 2.51351e-07
2.11073, 33.0533, 0.104015, 0.396881, 0.00418655, 0.510355, 0.199576, 0.303672, 2.51348e-07
2.11078, 33.0571, 0.104025, 0.396877, 0.00418837, 0.510339, 0.19957, 0.303671, 2.51344e-07
2.11083, 33.0608, 0.104036, 0.396873, 0.00419019, 0.510323, 0.199565, 0.303669, 2.5134e-07
2.11088, 33.0646, 0.104046, 0.39687, 0.00419201, 0.510308, 0.199559, 0.303667, 2.51336e-07
2.11093, 33.0684, 0.104056, 0.396866, 0.00419383, 0.510292, 0.199554, 0.303666, 2.51332e-07
2.11098, 33.0722, 0.104066, 0.396862, 0.00419564, 0.510276, 0.199549, 0.303664, 2.51329e-07
2.11103, 33.0759, 0.104077, 0.396858, 0.00419746, 0.51026, 0.199543, 0.303662, 2.51325e-07
2.11108, 33.0797, 0.104087, 0.396854, 0.00419928, 0.510244, 0.199538, 0.303661, 2.51321e-07
2.11113, 33.0835, 0.104098, 0.396851, 0.0042011, 0.510229, 0.199532, 0.303659, 2.51317e-07
2.11118, 33.0873, 0.104108, 0.396847, 0.00420292, 0.510213, 0.199527, 0.303658, 2.51313e-07
2.11123, 33.0911, 0.104118, 0.396843, 0.00420474, 0.510197, 0.199521, 0.303656, 2.5131e-07
2.11128, 33.0949, 0.104129, 0.396839, 0.00420656, 0.510181, 0.199516, 0.303654, 2.51306e-07
2.11133, 33.0986, 0.104139, 0.396835, 0.00420838, 0.510166, 0.199511, 0.303653, 2.51302e-07
2.11138, 33.1024, 0.104149, 0.396832, 0.0042102, 0.51015, 0.199505, 0.303651, 2.51298e-07
2.11143, 33.1062, 0.10416, 0.396828, 0.00421202, 0.510134, 0.1995, 0.303649, 2.51294e-07
2.11148, 33.11, 0.10417, 0.396824, 0.00421384, 0.510118, 0.199494, 0.303648, 2.51291e-07
2.11153, 33.1138, 0.10418, 0.39682, 0.00421566, 0.510103, 0.199489, 0.303646, 2.51287e-07
2.11158, 33.1176, 0.104191, 0.396816, 0.00421747, 0.510087, 0.199484, 0.303645, 2.51283e-07
2.11163, 33.1214, 0.104201, 0.396812, 0.00421929, 0.510071, 0.199478, 0.303643, 2.51279e-07
2.11168, 33.1252, 0.104211, 0.396809, 0.00422111, 0.510056, 0.199473, 0.303641, 2.51276e-07
2.11173, 33.129, 0.104222, 0.396805, 0.00422293, 0.51004, 0.199467, 0.30364, 2.51272e-07
2.11178, 33.1328, 0.104232, 0.396801, 0.00422475, 0.510024, 0.199462, 0.303638, 2.51268e-07
2.11183, 33.1366, 0.104243, 0.396797, 0.00422656, 0.510009, 0.199457, 0.303636, 2.51264e-07
2.11188, 33.1404, 0.104253, 0.396793, 0.00422838, 0.509993, 0.199451, 0.303635, 2.5126e-07
2.11193, 33.1442, 0.104263, 0.396789, 0.0042302, 0.509977, 0.199446, 0.303633, 2.51257e-07
2.11198, 33.148, 0.104274, 0.396786, 0.00423202, 0.509962, 0.199441, 0.303632, 2.51253e-07
2.11203, 33.1518, 0.104284, 0.396782, 0.00423384, 0.509946, 0.199435, 0.30363, 2.51249e-07
2.11208, 33.1556, 0.104295, 0.396778, 0.00423565, 0.50993, 0.19943, 0.303628, 2.51245e-07
2.11213, 33.1594, 0.104305, 0.396774, 0.00423747, 0.509915, 0.199424, 0.303627, 2.51242e-07
2.11218, 33.1633, 0.104315, 0.39677, 0.00423929, 0.509899, 0.199419, 0.303625, 2.51238e-07
2.11223, 33.1671, 0.104326, 0.396766, 0.00424111, 0.509884, 0.199414, 0.303623, 2.51234e-07
2.11228, 33.1709, 0.104336, 0.396762, 0.00424292, 0.509868, 0.199408, 0.303622, 2.5123e-07
2.11233, 33.1747, 0.104346, 0.396759, 0.00424474, 0.509853, 0.199403, 0.30362, 2.51226e-07
2.11238, 33.1785, 0.104357, 0.396755, 0.00424656, 0.509837, 0.199398, 0.303619, 2.51223e-07
2.11243, 33.1824, 0.104367, 0.396751, 0.00424837, 0.509822, 0.199392, 0.303617, 2.51219e-07
2.11248, 33.1862, 0.104378, 0.396747, 0.00425019, 0.509806, 0.199387, 0.303615, 2.51215e-07
2.11253, 33.19, 0.104388, 0.396743, 0.00425201, 0.509791, 0.199381, 0.303614, 2.51211e-07
2.11259, 33.1938, 0.104398, 0.396739, 0.00425383, 0.509775, 0.199376, 0.303612, 2.51208e-07
2.11264, 33.1977, 0.104409, 0.396735, 0.00425564, 0.50976, 0.199371, 0.303611, 2.51204e-07
2.11269, 33.2015, 0.104419, 0.396731, 0.00425746, 0.509744, 0.199365, 0.303609, 2.512e-07
2.11274, 33.2053, 0.10443, 0.396728, 0.00425927, 0.509728, 0.19936, 0.303607, 2.51196e-07
2.11279, 33.2092, 0.10444, 0.396724, 0.00426109, 0.509713, 0.199355, 0.303606, 2.51193e-07
2.11284, 33.213, 0.104451, 0.39672, 0.00426291, 0.509698, 0.199349, 0.303604, 2.51189e-07
2.11289, 33.2168, 0.104461, 0.396716, 0.00426472, 0.509682, 0.199344, 0.303603, 2.51185e-07
2.11294, 33.2207, 0.104471, 0.396712, 0.00426654, 0.509667, 0.199339, 0.303601, 2.51181e-07
2.11299, 33.2245, 0.104482, 0.396708, 0.00426836, 0.509651, 0.199333, 0.303599, 2.51178e-07
2.11304, 33.2284, 0.104492, 0.396704, 0.00427017, 0.509636, 0.199328, 0.303598, 2.51174e-07
2.11309, 33.2322, 0.104503, 0.3967, 0.00427199, 0.50962, 0.199323, 0.303596, 2.5117e-07
2.11314, 33.236, 0.104513, 0.396696, 0.0042738, 0.509605, 0.199317, 0.303594, 2.51166e-07
2.11319, 33.2399, 0.104524, 0.396693, 0.00427562, 0.50959, 0.199312, 0.303593, 2.51163e-07
2.11324, 33.2437, 0.104534, 0.396689, 0.00427743, 0.509574, 0.199307, 0.303591, 2.51159e-07
2.11329, 33.2476, 0.104544, 0.396685, 0.00427925, 0.509559, 0.199301, 0.30359, 2.51155e-07
2.11334, 33.2514, 0.104555, 0.396681, 0.00428106, 0.509544, 0.199296, 0.303588, 2.51151e-07
2.11339, 33.2553, 0.104565, 0.396677, 0.00428288, 0.509528, 0.199291, 0.303586, 2.51147e-07
2.11344, 33.2592, 0.104576, 0.396673, 0.00428469, 0.509513, 0.199285, 0.303585, 2.51144e-07
2.11349, 33.263, 0.104586, 0.396669, 0.00428651, 0.509498, 0.19928, 0.303583, 2.5114e-07
2.11354, 33.2669, 0.104597, 0.396665, 0.00428832, 0.509482, 0.199275, 0.303582, 2.51136e-07
2.11359, 33.2707, 0.104607, 0.396661, 0.00429014, 0.509467, 0.199269, 0.30358, 2.51133e-07
2.11364, 33.2746, 0.104618, 0.396657, 0.00429195, 0.509452, 0.199264, 0.303578, 2.51129e-07
2.11369, 33.2785, 0.104628, 0.396653, 0.00429377, 0.509436, 0.199259, 0.303577, 2.51125e-07
2.11374, 33.2823, 0.104639, 0.396649, 0.00429558, 0.509421, 0.199253, 0.303575, 2.51121e-07
2.11379, 33.2862, 0.104649, 0.396645, 0.0042974, 0.509406, 0.199248, 0.303574, 2.51118e-07
2.11384, 33.2901, 0.10466, 0.396641, 0.00429921, 0.509391, 0.199243, 0.303572, 2.51114e-07
2.11389, 33.2939, 0.10467, 0.396638, 0.00430103, 0.509376, 0.199238, 0.30357, 2.5111e-07
2.11394, 33.2978, 0.10468, 0.396634, 0.00430284, 0.50936, 0.199232, 0.303569, 2.51106e-07
2.11399, 33.3017, 0.104691, 0.39663, 0.00430465, 0.509345, 0.199227, 0.303567, 2.51103e-07
2.11404, 33.3055, 0.104701, 0.396626, 0.00430647, 0.50933, 0.199222, 0.303566, 2.51099e-07
2.11409, 33.3094, 0.104712, 0.396622, 0.00430828, 0.509315, 0.199216, 0.303564, 2.51095e-07
2.11414, 33.3133, 0.104722, 0.396618, 0.0043101, 0.509299, 0.199211, 0.303562, 2.51091e-07
2.11419, 33.3172, 0.104733, 0.396614, 0.00431191, 0.509284, 0.199206, 0.303561, 2.51088e-07
2.11424, 33.3211, 0.104743, 0.39661, 0.00431372, 0.509269, 0.1992, 0.303559, 2.51084e-07
2.11429, 33.3249, 0.104754, 0.396606, 0.00431554, 0.509254, 0.199195, 0.303557, 2.5108e-07
2.11434, 33.3288, 0.104764, 0.396602, 0.00431735, 0.509239, 0.19919, 0.303556, 2.51077e-07
2.11439, 33.3327, 0.104775, 0.396598, 0.00431916, 0.509224, 0.199185, 0.303554, 2.51073e-07
2.11444, 33.3366, 0.104785, 0.396594, 0.00432098, 0.509208, 0.199179, 0.303553, 2.51069e-07
2.11449, 33.3405, 0.104796, 0.39659, 0.00432279, 0.509193, 0.199174, 0.303551, 2.51065e-07
2.11454, 33.3444, 0.104806, 0.396586, 0.0043246, 0.509178, 0.199169, 0.303549, 2.51062e-07
2.11459, 33.3483, 0.104817, 0.396582, 0.00432642, 0.509163, 0.199164, 0.303548, 2.51058e-07
2.11464, 33.3522, 0.104827, 0.396578, 0.00432823, 0.509148, 0.199158, 0.303546, 2.51054e-07
2.11469, 33.3561, 0.104838, 0.396574, 0.00433004, 0.509133, 0.199153, 0.303545, 2.5105e-07
2.11474, 33.36, 0.104848, 0.39657, 0.00433185, 0.509118, 0.199148, 0.303543, 2.51047e-07
2.11479, 33.3639, 0.104859, 0.396566, 0.00433367, 0.509103, 0.199142, 0.303542, 2.51043e-07
2.11484, 33.3678, 0.104869, 0.396562, 0.00433548, 0.509088, 0.199137, 0.30354, 2.51039e-07
2.11489, 33.3717, 0.10488, 0.396558, 0.00433729, 0.509073, 0.199132, 0.303538, 2.51036e-07
2.11494, 33.3756, 0.10489, 0.396554, 0.0043391, 0.509058, 0.199127, 0.303537, 2.51032e-07
2.11499, 33.3795, 0.104901, 0.39655, 0.00434092, 0.509043, 0.199121, 0.303535, 2.51028e-07
2.11504, 33.3834, 0.104911, 0.396546, 0.00434273, 0.509027, 0.199116, 0.303534, 2.51024e-07
2.11509, 33.3873, 0.104922, 0.396542, 0.00434454, 0.509012, 0.199111, 0.303532, 2.51021e-07
2.11514, 33.3912, 0.104933, 0.396538, 0.00434635, 0.508997, 0.199106, 0.30353, 2.51017e-07
2.11519, 33.3951, 0.104943, 0.396534, 0.00434816, 0.508982, 0.1991, 0.303529, 2.51013e-07
2.11524, 33.399, 0.104954, 0.39653, 0.00434997, 0.508967, 0.199095, 0.303527, 2.5101e-07
2.11529, 33.403, 0.104964, 0.396526, 0.00435179, 0.508952, 0.19909, 0.303526, 2.51006e-07
2.11534, 33.4069, 0.104975, 0.396522, 0.0043536, 0.508938, 0.199085, 0.303524, 2.51002e-07
2.11539, 33.4108, 0.104985, 0.396518, 0.00435541, 0.508923, 0.199079, 0.303522, 2.50999e-07
2.11544, 33.4147, 0.104996, 0.396514, 0.00435722, 0.508908, 0.199074, 0.303521, 2.50995e-07
2.11549, 33.4186, 0.105006, 0.39651, 0.00435903, 0.508893, 0.199069, 0.303519, 2.50991e-07
2.11554, 33.4226, 0.105017, 0.396506, 0.00436084, 0.508878, 0.199064, 0.303518, 2.50987e-07
2.11559, 33.4265, 0.105027, 0.396502, 0.00436265, 0.508863, 0.199058, 0.303516, 2.50984e-07
2.11564, 33.4304, 0.105038, 0.396498, 0.00436446, 0.508848, 0.199053, 0.303514, 2.5098e-07
2.11569, 33.4343, 0.105049, 0.396494, 0.00436627, 0.508833, 0.199048, 0.303513, 2.50976e-07
2.11574, 33.4383, 0.105059, 0.39649, 0.00436809, 0.508818, 0.199043, 0.303511, 2.50973e-07
2.11579, 33.4422, 0.10507, 0.396486, 0.0043699, 0.508803, 0.199038, 0.30351, 2.50969e-07
2.11584, 33.4461, 0.10508, 0.396482, 0.00437171, 0.508788, 0.199032, 0.303508, 2.50965e-07
2.11589, 33.4501, 0.105091, 0.396477, 0.00437352, 0.508774, 0.199027, 0.303506, 2.50962e-07
2.11594, 33.454, 0.105101, 0.396473, 0.00437533, 0.508759, 0.199022, 0.303505, 2.50958e-07
2.11599, 33.458, 0.105112, 0.396469, 0.00437714, 0.508744, 0.199017, 0.303503, 2.50954e-07
2.11604, 33.4619, 0.105123, 0.396465, 0.00437895, 0.508729, 0.199011, 0.303502, 2.5095e-07
2.11609, 33.4658, 0.105133, 0.396461, 0.00438076, 0.508714, 0.199006, 0.3035, 2.50947e-07
2.11614, 33.4698, 0.105144, 0.396457, 0.00438257, 0.508699, 0.199001, 0.303498, 2.50943e-07
2.11619, 33.4737, 0.105154, 0.396453, 0.00438438, 0.508685, 0.198996, 0.303497, 2.50939e-07
2.11624, 33.4777, 0.105165, 0.396449, 0.00438619, 0.50867, 0.198991, 0.303495, 2.50936e-07
2.11629, 33.4816, 0.105175, 0.396445, 0.004388, 0.508655, 0.198985, 0.303494, 2.50932e-07
2.11634, 33.4856, 0.105186, 0.396441, 0.00438981, 0.50864, 0.19898, 0.303492, 2.50928e-07
2.11639, 33.4895, 0.105197, 0.396437, 0.00439162, 0.508625, 0.198975, 0.303491, 2.50925e-07
2.11644, 33.4935, 0.105207, 0.396433, 0.00439343, 0.508611, 0.19897, 0.303489, 2.50921e-07
2.11649, 33.4974, 0.105218, 0.396429, 0.00439524, 0.508596, 0.198965, 0.303487, 2.50917e-07
2.11654, 33.5014, 0.105228, 0.396424, 0.00439704, 0.508581, 0.198959, 0.303486, 2.50914e-07
2.11659, 33.5053, 0.105239, 0.39642, 0.00439885, 0.508566, 0.198954, 0.303484, 2.5091e-07
2.11664, 33.5093, 0.10525, 0.396416, 0.00440066, 0.508552, 0.198949, 0.303483, 2.50906e-07
2.11669, 33.5133, 0.10526, 0.396412, 0.00440247, 0.508537, 0.198944, 0.303481, 2.50903e-07
2.11674, 33.5172, 0.105271, 0.396408, 0.00440428, 0.508522, 0.198939, 0.303479, 2.50899e-07
2.11679, 33.5212, 0.105281, 0.396404, 0.00440609, 0.508508, 0.198934, 0.303478, 2.50895e-07
2.11684, 33.5252, 0.105292, 0.3964, 0.0044079, 0.508493, 0.198928, 0.303476, 2.50892e-07
2.11689, 33.5291, 0.105303, 0.396396, 0.00440971, 0.508478, 0.198923, 0.303475, 2.50888e-07
2.11694, 33.5331, 0.105313, 0.396392, 0.00441151, 0.508464, 0.198918, 0.303473, 2.50884e-07
2.11699, 33.5371, 0.105324, 0.396388, 0.00441332, 0.508449, 0.198913, 0.303472, 2.50881e-07
2.11704, 33.541, 0.105335, 0.396383, 0.00441513, 0.508434, 0.198908, 0.30347, 2.50877e-07
2.11709, 33.545, 0.105345, 0.396379, 0.00441694, 0.50842, 0.198902, 0.303468, 2.50873e-07
2.11714, 33.549, 0.105356, 0.396375, 0.00441875, 0.508405, 0.198897, 0.303467, 2.50869e-07
2.11719, 33.553, 0.105366, 0.396371, 0.00442055, 0.50839, 0.198892, 0.303465, 2.50866e-07
2.11724, 33.5569, 0.105377, 0.396367, 0.00442236, 0.508376, 0.198887, 0.303464, 2.50862e-07
2.11729, 33.5609, 0.105388, 0.396363, 0.00442417, 0.508361, 0.198882, 0.303462, 2.50858e-07
2.11734, 33.5649, 0.105398, 0.396359, 0.00442598, 0.508346, 0.198877, 0.30346, 2.50855e-07
2.11739, 33.5689, 0.105409, 0.396355, 0.00442779, 0.508332, 0.198871, 0.303459, 2.50851e-07
2.11744, 33.5729, 0.10542, 0.39635, 0.00442959, 0.508317, 0.198866, 0.303457, 2.50847e-07
2.11749, 33.5769, 0.10543, 0.396346, 0.0044314, 0.508303, 0.198861, 0.303456, 2.50844e-07
2.11754, 33.5809, 0.105441, 0.396342, 0.00443321, 0.508288, 0.198856, 0.303454, 2.5084e-07
2.11759, 33.5848, 0.105452, 0.396338, 0.00443501, 0.508273, 0.198851, 0.303453, 2.50836e-07
2.11764, 33.5888, 0.105462, 0.396334, 0.00443682, 0.508259, 0.198846, 0.303451, 2.50833e-07
2.11769, 33.5928, 0.105473, 0.39633, 0.00443863, 0.508244, 0.19884, 0.303449, 2.50829e-07
2.11774, 33.5968, 0.105483, 0.396326, 0.00444044, 0.50823, 0.198835, 0.303448, 2.50826e-07
2.11779, 33.6008, 0.105494, 0.396321, 0.00444224, 0.508215, 0.19883, 0.303446, 2.50822e-07
2.11784, 33.6048, 0.105505, 0.396317, 0.00444405, 0.508201, 0.198825, 0.303445, 2.50818e-07
2.11789, 33.6088, 0.105515, 0.396313, 0.00444586, 0.508186, 0.19882, 0.303443, 2.50815e-07
2.11794, 33.6128, 0.105526, 0.396309, 0.00444766, 0.508172, 0.198815, 0.303441, 2.50811e-07
2.11799, 33.6168, 0.105537, 0.396305, 0.00444947, 0.508157, 0.19881, 0.30344, 2.50807e-07
2.11804, 33.6208, 0.105548, 0.396301, 0.00445127, 0.508143, 0.198804, 0.303438, 2.50804e-07
2.11809, 33.6248, 0.105558, 0.396296, 0.00445308, 0.508128, 0.198799, 0.303437, 2.508e-07
2.11814, 33.6289, 0.105569, 0.396292, 0.00445489, 0.508114, 0.198794, 0.303435, 2.50796e-07
2.11819, 33.6329, 0.10558, 0.396288, 0.00445669, 0.508099, 0.198789, 0.303434, 2.50793e-07
2.11824, 33.6369, 0.10559, 0.396284, 0.0044585, 0.508085, 0.198784, 0.303432, 2.50789e-07
2.11829, 33.6409, 0.105601, 0.39628, 0.0044603, 0.508071, 0.198779, 0.30343, 2.50785e-07
2.11834, 33.6449, 0.105612, 0.396276, 0.00446211, 0.508056, 0.198774, 0.303429, 2.50782e-07
2.11839, 33.6489, 0.105622, 0.396271, 0.00446392, 0.508042, 0.198769, 0.303427, 2.50778e-07
2.11844, 33.6529, 0.105633, 0.396267, 0.00446572, 0.508027, 0.198763, 0.303426, 2.50774e-07
2.11849, 33.657, 0.105644, 0.396263, 0.00446753, 0.508013, 0.198758, 0.303424, 2.50771e-07
2.11854, 33.661, 0.105654, 0.396259, 0.00446933, 0.507999, 0.198753, 0.303423, 2.50767e-07
2.11859, 33.665, 0.105665, 0.396255, 0.00447114, 0.507984, 0.198748, 0.303421, 2.50763e-07
2.11864, 33.669, 0.105676, 0.39625, 0.00447294, 0.50797, 0.198743, 0.303419, 2.5076e-07
2.11869, 33.673, 0.105686, 0.396246, 0.00447475, 0.507955, 0.198738, 0.303418, 2.50756e-07
2.11874, 33.6771, 0.105697, 0.396242, 0.00447655, 0.507941, 0.198733, 0.303416, 2.50752e-07
2.11879, 33.6811, 0.105708, 0.396238, 0.00447836, 0.507927, 0.198728, 0.303415, 2.50749e-07
2.11884, 33.6851, 0.105719, 0.396233, 0.00448016, 0.507912, 0.198723, 0.303413, 2.50745e-07
2.11889, 33.6892, 0.105729, 0.396229, 0.00448197, 0.507898, 0.198717, 0.303412, 2.50742e-07
2.11894, 33.6932, 0.10574, 0.396225, 0.00448377, 0.507884, 0.198712, 0.30341, 2.50738e-07
2.11899, 33.6972, 0.105751, 0.396221, 0.00448558, 0.50787, 0.198707, 0.303408, 2.50734e-07
2.11904, 33.7013, 0.105761, 0.396217, 0.00448738, 0.507855, 0.198702, 0.303407, 2.50731e-07
2.11909, 33.7053, 0.105772, 0.396212, 0.00448918, 0.507841, 0.198697, 0.303405, 2.50727e-07
2.11914, 33.7094, 0.105783, 0.396208, 0.00449099, 0.507827, 0.198692, 0.303404, 2.50723e-07
2.11919, 33.7134, 0.105794, 0.396204, 0.00449279, 0.507812, 0.198687, 0.303402, 2.5072e-07
2.11924, 33.7174, 0.105804, 0.3962, 0.0044946, 0.507798, 0.198682, 0.303401, 2.50716e-07
2.11929, 33.7215, 0.105815, 0.396195, 0.0044964, 0.507784, 0.198677, 0.303399, 2.50712e-07
2.11934, 33.7255, 0.105826, 0.396191, 0.0044982, 0.50777, 0.198672, 0.303397, 2.50709e-07
2.11939, 33.7296, 0.105836, 0.396187, 0.00450001, 0.507755, 0.198666, 0.303396, 2.50705e-07
2.11944, 33.7336, 0.105847, 0.396183, 0.00450181, 0.507741, 0.198661, 0.303394, 2.50702e-07
2.11949, 33.7377, 0.105858, 0.396178, 0.00450361, 0.507727, 0.198656, 0.303393, 2.50698e-07
2.11954, 33.7417, 0.105869, 0.396174, 0.00450542, 0.507713, 0.198651, 0.303391, 2.50694e-07
2.11959, 33.7458, 0.105879, 0.39617, 0.00450722, 0.507698, 0.198646, 0.30339, 2.50691e-07
2.11964, 33.7499, 0.10589, 0.396166, 0.00450902, 0.507684, 0.198641, 0.303388, 2.50687e-07
