Time,gENROU.delta,gENROU.PELEC,iEEEG1.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.655867, 20.4468, 0.53295, 0.4004, -0.00514874, 0.955118, 0.918874, 0.941626, 0.928903
0.655917, 20.4422, 0.532859, 0.400401, -0.00514956, 0.95512, 0.918873, 0.941623, 0.928901
0.655967, 20.4375, 0.532768, 0.400401, -0.00515037, 0.955123, 0.918872, 0.941621, 0.928898
0.656017, 20.4329, 0.532676, 0.400401, -0.00515118, 0.955125, 0.918871, 0.941618, 0.928896
0.656067, 20.4283, 0.532585, 0.400402, -0.005152, 0.955127, 0.91887, 0.941615, 0.928894
0.656117, 20.4236, 0.532494, 0.400402, -0.00515281, 0.955129, 0.918869, 0.941613, 0.928892
0.656167, 20.419, 0.532402, 0.400403, -0.00515362, 0.955131, 0.918868, 0.94161, 0.92889
0.656217, 20.4144, 0.532311, 0.400403, -0.00515444, 0.955134, 0.918867, 0.941607, 0.928888
0.656267, 20.4097, 0.53222, 0.400403, -0.00515525, 0.955136, 0.918866, 0.941605, 0.928886
0.656317, 20.4051, 0.532128, 0.400404, -0.00515606, 0.955138, 0.918866, 0.941602, 0.928884
0.656367, 20.4004, 0.532037, 0.400404, -0.00515687, 0.95514, 0.918865, 0.9416, 0.928882
0.656417, 20.3958, 0.531945, 0.400404, -0.00515768, 0.955142, 0.918864, 0.941597, 0.92888
0.656467, 20.3912, 0.531854, 0.400405, -0.00515849, 0.955145, 0.918863, 0.941594, 0.928878
0.656517, 20.3865, 0.531762, 0.400405, -0.00515929, 0.955147, 0.918862, 0.941592, 0.928876
0.656567, 20.3819, 0.531671, 0.400406, -0.0051601, 0.955149, 0.918861, 0.941589, 0.928874
0.656617, 20.3772, 0.53158, 0.400406, -0.00516091, 0.955151, 0.91886, 0.941586, 0.928872
0.656667, 20.3726, 0.531488, 0.400406, -0.00516171, 0.955153, 0.918859, 0.941584, 0.928869
0.656717, 20.3679, 0.531397, 0.400407, -0.00516252, 0.955155, 0.918858, 0.941581, 0.928867
0.656767, 20.3633, 0.531305, 0.400407, -0.00516333, 0.955158, 0.918857, 0.941578, 0.928865
0.656817, 20.3586, 0.531214, 0.400408, -0.00516413, 0.95516, 0.918856, 0.941576, 0.928863
0.656867, 20.354, 0.531123, 0.400408, -0.00516494, 0.955162, 0.918855, 0.941573, 0.928861
0.656917, 20.3493, 0.531031, 0.400408, -0.00516574, 0.955164, 0.918854, 0.94157, 0.928859
0.656967, 20.3447, 0.53094, 0.400409, -0.00516654, 0.955167, 0.918853, 0.941568, 0.928857
0.657017, 20.34, 0.530848, 0.400409, -0.00516734, 0.955169, 0.918852, 0.941565, 0.928855
0.657067, 20.3354, 0.530757, 0.400409, -0.00516815, 0.955171, 0.918851, 0.941562, 0.928853
0.657117, 20.3307, 0.530665, 0.40041, -0.00516895, 0.955173, 0.91885, 0.94156, 0.928851
0.657167, 20.3261, 0.530574, 0.40041, -0.00516975, 0.955175, 0.918849, 0.941557, 0.928849
0.657217, 20.3214, 0.530482, 0.400411, -0.00517055, 0.955177, 0.918848, 0.941554, 0.928846
0.657267, 20.3168, 0.530391, 0.400411, -0.00517135, 0.95518, 0.918847, 0.941552, 0.928844
0.657317, 20.3121, 0.530299, 0.400411, -0.00517215, 0.955182, 0.918846, 0.941549, 0.928842
0.657367, 20.3075, 0.530208, 0.400412, -0.00517295, 0.955184, 0.918845, 0.941546, 0.92884
0.657417, 20.3028, 0.530116, 0.400412, -0.00517374, 0.955186, 0.918844, 0.941544, 0.928838
0.657467, 20.2982, 0.530025, 0.400413, -0.00517454, 0.955188, 0.918843, 0.941541, 0.928836
0.657517, 20.2935, 0.529933, 0.400413, -0.00517534, 0.95519, 0.918842, 0.941538, 0.928834
0.657567, 20.2888, 0.529842, 0.400413, -0.00517613, 0.955193, 0.918841, 0.941536, 0.928832
0.657617, 20.2842, 0.529751, 0.400414, -0.00517693, 0.955195, 0.91884, 0.941533, 0.92883
0.657667, 20.2795, 0.529659, 0.400414, -0.00517773, 0.955197, 0.918839, 0.94153, 0.928827
0.657717, 20.2749, 0.529568, 0.400414, -0.00517852, 0.955199, 0.918838, 0.941528, 0.928825
0.657767, 20.2702, 0.529476, 0.400415, -0.00517931, 0.955201, 0.918837, 0.941525, 0.928823
0.657817, 20.2655, 0.529385, 0.400415, -0.00518011, 0.955203, 0.918836, 0.941522, 0.928821
0.657867, 20.2609, 0.529293, 0.400416, -0.0051809, 0.955206, 0.918835, 0.94152, 0.928819
0.657917, 20.2562, 0.529202, 0.400416, -0.00518169, 0.955208, 0.918834, 0.941517, 0.928817
0.657967, 20.2516, 0.52911, 0.400416, -0.00518248, 0.95521, 0.918833, 0.941514, 0.928815
0.658017, 20.2469, 0.529019, 0.400417, -0.00518327, 0.955212, 0.918832, 0.941512, 0.928813
0.658067, 20.2422, 0.528927, 0.400417, -0.00518406, 0.955214, 0.918831, 0.941509, 0.92881
0.658117, 20.2376, 0.528836, 0.400418, -0.00518485, 0.955216, 0.91883, 0.941506, 0.928808
0.658167, 20.2329, 0.528744, 0.400418, -0.00518564, 0.955219, 0.918829, 0.941504, 0.928806
0.658217, 20.2282, 0.528652, 0.400418, -0.00518643, 0.955221, 0.918828, 0.941501, 0.928804
0.658267, 20.2236, 0.528561, 0.400419, -0.00518722, 0.955223, 0.918827, 0.941498, 0.928802
0.658317, 20.2189, 0.528469, 0.400419, -0.00518801, 0.955225, 0.918826, 0.941495, 0.9288
0.658367, 20.2142, 0.528378, 0.40042, -0.0051888, 0.955227, 0.918825, 0.941493, 0.928798
0.658417, 20.2095, 0.528286, 0.40042, -0.00518958, 0.955229, 0.918824, 0.94149, 0.928796
0.658467, 20.2049, 0.528195, 0.40042, -0.00519037, 0.955231, 0.918823, 0.941487, 0.928793
0.658517, 20.2002, 0.528103, 0.400421, -0.00519115, 0.955234, 0.918822, 0.941485, 0.928791
0.658567, 20.1955, 0.528012, 0.400421, -0.00519194, 0.955236, 0.918821, 0.941482, 0.928789
0.658617, 20.1909, 0.52792, 0.400421, -0.00519272, 0.955238, 0.91882, 0.941479, 0.928787
0.658667, 20.1862, 0.527829, 0.400422, -0.0051935, 0.95524, 0.918819, 0.941477, 0.928785
0.658717, 20.1815, 0.527737, 0.400422, -0.00519429, 0.955242, 0.918818, 0.941474, 0.928783
0.658767, 20.1768, 0.527646, 0.400423, -0.00519507, 0.955244, 0.918817, 0.941471, 0.928781
0.658817, 20.1722, 0.527554, 0.400423, -0.00519585, 0.955247, 0.918816, 0.941468, 0.928778
0.658867, 20.1675, 0.527462, 0.400423, -0.00519663, 0.955249, 0.918815, 0.941466, 0.928776
0.658917, 20.1628, 0.527371, 0.400424, -0.00519741, 0.955251, 0.918814, 0.941463, 0.928774
0.658967, 20.1581, 0.527279, 0.400424, -0.00519819, 0.955253, 0.918813, 0.94146, 0.928772
0.659017, 20.1534, 0.527188, 0.400425, -0.00519897, 0.955255, 0.918812, 0.941458, 0.92877
0.659067, 20.1488, 0.527096, 0.400425, -0.00519975, 0.955257, 0.91881, 0.941455, 0.928768
0.659117, 20.1441, 0.527005, 0.400425, -0.00520053, 0.955259, 0.918809, 0.941452, 0.928766
0.659167, 20.1394, 0.526913, 0.400426, -0.00520131, 0.955262, 0.918808, 0.94145, 0.928763
0.659217, 20.1347, 0.526821, 0.400426, -0.00520209, 0.955264, 0.918807, 0.941447, 0.928761
0.659267, 20.13, 0.52673, 0.400427, -0.00520286, 0.955266, 0.918806, 0.941444, 0.928759
0.659317, 20.1254, 0.526638, 0.400427, -0.00520364, 0.955268, 0.918805, 0.941441, 0.928757
0.659367, 20.1207, 0.526547, 0.400427, -0.00520441, 0.95527, 0.918804, 0.941439, 0.928755
0.659417, 20.116, 0.526455, 0.400428, -0.00520519, 0.955272, 0.918803, 0.941436, 0.928753
0.659467, 20.1113, 0.526363, 0.400428, -0.00520596, 0.955274, 0.918802, 0.941433, 0.92875
0.659517, 20.1066, 0.526272, 0.400429, -0.00520674, 0.955276, 0.918801, 0.94143, 0.928748
0.659567, 20.1019, 0.52618, 0.400429, -0.00520751, 0.955279, 0.9188, 0.941428, 0.928746
0.659617, 20.0972, 0.526088, 0.400429, -0.00520828, 0.955281, 0.918799, 0.941425, 0.928744
0.659667, 20.0926, 0.525997, 0.40043, -0.00520905, 0.955283, 0.918798, 0.941422, 0.928742
0.659717, 20.0879, 0.525905, 0.40043, -0.00520983, 0.955285, 0.918797, 0.94142, 0.92874
0.659767, 20.0832, 0.525814, 0.400431, -0.0052106, 0.955287, 0.918796, 0.941417, 0.928737
0.659817, 20.0785, 0.525722, 0.400431, -0.00521137, 0.955289, 0.918795, 0.941414, 0.928735
0.659867, 20.0738, 0.52563, 0.400431, -0.00521214, 0.955291, 0.918794, 0.941411, 0.928733
0.659917, 20.0691, 0.525539, 0.400432, -0.0052129, 0.955293, 0.918792, 0.941409, 0.928731
0.659967, 20.0644, 0.525447, 0.400432, -0.00521367, 0.955296, 0.918791, 0.941406, 0.928729
0.660017, 20.0597, 0.525355, 0.400433, -0.00521444, 0.955298, 0.91879, 0.941403, 0.928727
0.660067, 20.055, 0.525264, 0.400433, -0.00521521, 0.9553, 0.918789, 0.9414, 0.928724
0.660117, 20.0503, 0.525172, 0.400433, -0.00521598, 0.955302, 0.918788, 0.941398, 0.928722
0.660167, 20.0456, 0.525081, 0.400434, -0.00521674, 0.955304, 0.918787, 0.941395, 0.92872
0.660217, 20.0409, 0.524989, 0.400434, -0.00521751, 0.955306, 0.918786, 0.941392, 0.928718
0.660267, 20.0363, 0.524897, 0.400434, -0.00521827, 0.955308, 0.918785, 0.941389, 0.928716
0.660317, 20.0316, 0.524806, 0.400435, -0.00521904, 0.95531, 0.918784, 0.941387, 0.928713
0.660367, 20.0269, 0.524714, 0.400435, -0.0052198, 0.955312, 0.918783, 0.941384, 0.928711
0.660417, 20.0222, 0.524622, 0.400436, -0.00522056, 0.955315, 0.918782, 0.941381, 0.928709
0.660467, 20.0175, 0.524531, 0.400436, -0.00522133, 0.955317, 0.918781, 0.941378, 0.928707
0.660517, 20.0128, 0.524439, 0.400436, -0.00522209, 0.955319, 0.91878, 0.941376, 0.928705
0.660567, 20.0081, 0.524347, 0.400437, -0.00522285, 0.955321, 0.918779, 0.941373, 0.928703
0.660617, 20.0034, 0.524256, 0.400437, -0.00522361, 0.955323, 0.918777, 0.94137, 0.9287
0.660667, 19.9987, 0.524164, 0.400438, -0.00522437, 0.955325, 0.918776, 0.941367, 0.928698
0.660717, 19.994, 0.524072, 0.400438, -0.00522513, 0.955327, 0.918775, 0.941365, 0.928696
0.660767, 19.9893, 0.52398, 0.400438, -0.00522589, 0.955329, 0.918774, 0.941362, 0.928694
0.660817, 19.9846, 0.523889, 0.400439, -0.00522665, 0.955331, 0.918773, 0.941359, 0.928692
0.660867, 19.9798, 0.523797, 0.400439, -0.00522741, 0.955333, 0.918772, 0.941356, 0.928689
0.660917, 19.9751, 0.523705, 0.40044, -0.00522817, 0.955336, 0.918771, 0.941354, 0.928687
0.660967, 19.9704, 0.523614, 0.40044, -0.00522892, 0.955338, 0.91877, 0.941351, 0.928685
0.661017, 19.9657, 0.523522, 0.40044, -0.00522968, 0.95534, 0.918769, 0.941348, 0.928683
0.661067, 19.961, 0.52343, 0.400441, -0.00523044, 0.955342, 0.918768, 0.941345, 0.92868
0.661117, 19.9563, 0.523339, 0.400441, -0.00523119, 0.955344, 0.918766, 0.941343, 0.928678
0.661168, 19.9516, 0.523247, 0.400442, -0.00523194, 0.955346, 0.918765, 0.94134, 0.928676
0.661218, 19.9469, 0.523155, 0.400442, -0.0052327, 0.955348, 0.918764, 0.941337, 0.928674
0.661268, 19.9422, 0.523063, 0.400442, -0.00523345, 0.95535, 0.918763, 0.941334, 0.928672
0.661318, 19.9375, 0.522972, 0.400443, -0.00523421, 0.955352, 0.918762, 0.941331, 0.928669
0.661368, 19.9328, 0.52288, 0.400443, -0.00523496, 0.955354, 0.918761, 0.941329, 0.928667
0.661418, 19.9281, 0.522788, 0.400444, -0.00523571, 0.955356, 0.91876, 0.941326, 0.928665
0.661468, 19.9233, 0.522697, 0.400444, -0.00523646, 0.955359, 0.918759, 0.941323, 0.928663
0.661518, 19.9186, 0.522605, 0.400444, -0.00523721, 0.955361, 0.918758, 0.94132, 0.92866
0.661568, 19.9139, 0.522513, 0.400445, -0.00523796, 0.955363, 0.918756, 0.941318, 0.928658
0.661618, 19.9092, 0.522422, 0.400445, -0.00523871, 0.955365, 0.918755, 0.941315, 0.928656
0.661668, 19.9045, 0.52233, 0.400446, -0.00523946, 0.955367, 0.918754, 0.941312, 0.928654
0.661718, 19.8998, 0.522238, 0.400446, -0.00524021, 0.955369, 0.918753, 0.941309, 0.928652
0.661768, 19.8951, 0.522146, 0.400446, -0.00524096, 0.955371, 0.918752, 0.941306, 0.928649
0.661818, 19.8903, 0.522055, 0.400447, -0.0052417, 0.955373, 0.918751, 0.941304, 0.928647
0.661868, 19.8856, 0.521963, 0.400447, -0.00524245, 0.955375, 0.91875, 0.941301, 0.928645
0.661918, 19.8809, 0.521871, 0.400448, -0.0052432, 0.955377, 0.918749, 0.941298, 0.928643
0.661968, 19.8762, 0.521779, 0.400448, -0.00524394, 0.955379, 0.918748, 0.941295, 0.92864
0.662018, 19.8715, 0.521688, 0.400449, -0.00524469, 0.955381, 0.918746, 0.941293, 0.928638
0.662068, 19.8667, 0.521596, 0.400449, -0.00524543, 0.955384, 0.918745, 0.94129, 0.928636
0.662118, 19.862, 0.521504, 0.400449, -0.00524617, 0.955386, 0.918744, 0.941287, 0.928634
0.662168, 19.8573, 0.521412, 0.40045, -0.00524692, 0.955388, 0.918743, 0.941284, 0.928632
0.662218, 19.8526, 0.52132, 0.40045, -0.00524766, 0.95539, 0.918742, 0.941281, 0.928629
0.662268, 19.8478, 0.521229, 0.40045, -0.0052484, 0.955392, 0.918741, 0.941279, 0.928627
0.662318, 19.8431, 0.521137, 0.400451, -0.00524914, 0.955394, 0.91874, 0.941276, 0.928625
0.662368, 19.8384, 0.521045, 0.400451, -0.00524988, 0.955396, 0.918738, 0.941273, 0.928622
0.662418, 19.8337, 0.520953, 0.400452, -0.00525062, 0.955398, 0.918737, 0.94127, 0.92862
0.662468, 19.8289, 0.520862, 0.400452, -0.00525136, 0.9554, 0.918736, 0.941267, 0.928618
0.662518, 19.8242, 0.52077, 0.400453, -0.0052521, 0.955402, 0.918735, 0.941265, 0.928616
0.662568, 19.8195, 0.520678, 0.400453, -0.00525284, 0.955404, 0.918734, 0.941262, 0.928613
0.662618, 19.8148, 0.520586, 0.400453, -0.00525358, 0.955406, 0.918733, 0.941259, 0.928611
0.662668, 19.81, 0.520494, 0.400454, -0.00525432, 0.955408, 0.918732, 0.941256, 0.928609
0.662718, 19.8053, 0.520403, 0.400454, -0.00525505, 0.95541, 0.91873, 0.941253, 0.928607
0.662768, 19.8006, 0.520311, 0.400455, -0.00525579, 0.955412, 0.918729, 0.941251, 0.928604
0.662818, 19.7959, 0.520219, 0.400455, -0.00525652, 0.955414, 0.918728, 0.941248, 0.928602
0.662868, 19.7911, 0.520127, 0.400455, -0.00525726, 0.955417, 0.918727, 0.941245, 0.9286
0.662918, 19.7864, 0.520035, 0.400456, -0.00525799, 0.955418, 0.918726, 0.941242, 0.928598
0.662968, 19.7817, 0.519944, 0.400456, -0.00525873, 0.955421, 0.918725, 0.941239, 0.928595
0.663018, 19.7769, 0.519852, 0.400457, -0.00525946, 0.955423, 0.918724, 0.941236, 0.928593
0.663068, 19.7722, 0.51976, 0.400457, -0.00526019, 0.955425, 0.918722, 0.941234, 0.928591
0.663118, 19.7675, 0.519668, 0.400457, -0.00526093, 0.955427, 0.918721, 0.941231, 0.928589
0.663168, 19.7627, 0.519576, 0.400458, -0.00526166, 0.955429, 0.91872, 0.941228, 0.928586
0.663218, 19.758, 0.519485, 0.400458, -0.00526239, 0.955431, 0.918719, 0.941225, 0.928584
0.663268, 19.7532, 0.519393, 0.400459, -0.00526312, 0.955433, 0.918718, 0.941222, 0.928582
0.663318, 19.7485, 0.519301, 0.400459, -0.00526385, 0.955435, 0.918716, 0.941219, 0.928579
0.663368, 19.7438, 0.519209, 0.400459, -0.00526458, 0.955437, 0.918715, 0.941217, 0.928577
0.663418, 19.739, 0.519117, 0.40046, -0.00526531, 0.955439, 0.918714, 0.941214, 0.928575
0.663468, 19.7343, 0.519026, 0.40046, -0.00526603, 0.955441, 0.918713, 0.941211, 0.928573
0.663518, 19.7296, 0.518934, 0.400461, -0.00526676, 0.955443, 0.918712, 0.941208, 0.92857
0.663568, 19.7248, 0.518842, 0.400461, -0.00526749, 0.955445, 0.918711, 0.941205, 0.928568
0.663618, 19.7201, 0.51875, 0.400461, -0.00526822, 0.955447, 0.918709, 0.941203, 0.928566
0.663668, 19.7153, 0.518658, 0.400462, -0.00526894, 0.955449, 0.918708, 0.9412, 0.928564
0.663718, 19.7106, 0.518566, 0.400462, -0.00526967, 0.955451, 0.918707, 0.941197, 0.928561
0.663768, 19.7058, 0.518475, 0.400463, -0.00527039, 0.955453, 0.918706, 0.941194, 0.928559
0.663818, 19.7011, 0.518383, 0.400463, -0.00527111, 0.955455, 0.918705, 0.941191, 0.928557
0.663868, 19.6964, 0.518291, 0.400464, -0.00527184, 0.955457, 0.918704, 0.941188, 0.928554
0.663918, 19.6916, 0.518199, 0.400464, -0.00527256, 0.955459, 0.918702, 0.941186, 0.928552
0.663968, 19.6869, 0.518107, 0.400464, -0.00527328, 0.955461, 0.918701, 0.941183, 0.92855
0.664018, 19.6821, 0.518015, 0.400465, -0.005274, 0.955463, 0.9187, 0.94118, 0.928548
0.664068, 19.6774, 0.517923, 0.400465, -0.00527473, 0.955466, 0.918699, 0.941177, 0.928545
0.664118, 19.6726, 0.517831, 0.400466, -0.00527545, 0.955467, 0.918698, 0.941174, 0.928543
0.664168, 19.6679, 0.51774, 0.400466, -0.00527617, 0.955469, 0.918696, 0.941171, 0.928541
0.664218, 19.6631, 0.517648, 0.400466, -0.00527689, 0.955471, 0.918695, 0.941168, 0.928538
0.664268, 19.6584, 0.517556, 0.400467, -0.0052776, 0.955474, 0.918694, 0.941166, 0.928536
0.664318, 19.6536, 0.517464, 0.400467, -0.00527832, 0.955475, 0.918693, 0.941163, 0.928534
0.664368, 19.6489, 0.517372, 0.400468, -0.00527904, 0.955478, 0.918692, 0.94116, 0.928531
0.664418, 19.6441, 0.51728, 0.400468, -0.00527976, 0.95548, 0.91869, 0.941157, 0.928529
0.664468, 19.6394, 0.517189, 0.400468, -0.00528047, 0.955482, 0.918689, 0.941154, 0.928527
0.664518, 19.6346, 0.517097, 0.400469, -0.00528119, 0.955484, 0.918688, 0.941151, 0.928524
0.664568, 19.6299, 0.517005, 0.400469, -0.00528191, 0.955486, 0.918687, 0.941149, 0.928522
0.664618, 19.6251, 0.516913, 0.40047, -0.00528262, 0.955488, 0.918686, 0.941146, 0.92852
0.664668, 19.6204, 0.516821, 0.40047, -0.00528333, 0.95549, 0.918684, 0.941143, 0.928518
0.664718, 19.6156, 0.516729, 0.40047, -0.00528405, 0.955492, 0.918683, 0.94114, 0.928515
0.664768, 19.6108, 0.516637, 0.400471, -0.00528476, 0.955494, 0.918682, 0.941137, 0.928513
0.664818, 19.6061, 0.516545, 0.400471, -0.00528547, 0.955496, 0.918681, 0.941134, 0.928511
0.664868, 19.6013, 0.516453, 0.400472, -0.00528619, 0.955498, 0.918679, 0.941131, 0.928508
0.664918, 19.5966, 0.516361, 0.400472, -0.0052869, 0.9555, 0.918678, 0.941128, 0.928506
0.664968, 19.5918, 0.516269, 0.400473, -0.00528761, 0.955502, 0.918677, 0.941126, 0.928504
0.665018, 19.5871, 0.516178, 0.400473, -0.00528832, 0.955504, 0.918676, 0.941123, 0.928501
0.665068, 19.5823, 0.516086, 0.400473, -0.00528903, 0.955506, 0.918675, 0.94112, 0.928499
0.665118, 19.5775, 0.515994, 0.400474, -0.00528974, 0.955508, 0.918673, 0.941117, 0.928497
0.665168, 19.5728, 0.515902, 0.400474, -0.00529044, 0.95551, 0.918672, 0.941114, 0.928494
0.665218, 19.568, 0.51581, 0.400475, -0.00529115, 0.955512, 0.918671, 0.941111, 0.928492
0.665268, 19.5633, 0.515718, 0.400475, -0.00529186, 0.955514, 0.91867, 0.941108, 0.92849
0.665318, 19.5585, 0.515626, 0.400475, -0.00529257, 0.955516, 0.918669, 0.941105, 0.928487
0.665368, 19.5537, 0.515534, 0.400476, -0.00529327, 0.955518, 0.918667, 0.941103, 0.928485
0.665418, 19.549, 0.515442, 0.400476, -0.00529398, 0.95552, 0.918666, 0.9411, 0.928483
0.665468, 19.5442, 0.51535, 0.400477, -0.00529468, 0.955522, 0.918665, 0.941097, 0.92848
0.665518, 19.5394, 0.515259, 0.400477, -0.00529539, 0.955524, 0.918664, 0.941094, 0.928478
0.665568, 19.5347, 0.515167, 0.400477, -0.00529609, 0.955526, 0.918662, 0.941091, 0.928476
0.665618, 19.5299, 0.515075, 0.400478, -0.00529679, 0.955528, 0.918661, 0.941088, 0.928473
0.665668, 19.5251, 0.514983, 0.400478, -0.0052975, 0.95553, 0.91866, 0.941085, 0.928471
0.665718, 19.5204, 0.514891, 0.400479, -0.0052982, 0.955532, 0.918659, 0.941082, 0.928469
0.665768, 19.5156, 0.514799, 0.400479, -0.0052989, 0.955534, 0.918657, 0.941079, 0.928466
0.665818, 19.5108, 0.514707, 0.40048, -0.0052996, 0.955536, 0.918656, 0.941077, 0.928464
0.665868, 19.5061, 0.514615, 0.40048, -0.0053003, 0.955538, 0.918655, 0.941074, 0.928462
0.665918, 19.5013, 0.514523, 0.40048, -0.005301, 0.95554, 0.918654, 0.941071, 0.928459
0.665968, 19.4965, 0.514431, 0.400481, -0.0053017, 0.955541, 0.918652, 0.941068, 0.928457
0.666018, 19.4917, 0.514339, 0.400481, -0.0053024, 0.955544, 0.918651, 0.941065, 0.928455
0.666068, 19.487, 0.514247, 0.400482, -0.0053031, 0.955545, 0.91865, 0.941062, 0.928452
0.666118, 19.4822, 0.514155, 0.400482, -0.00530379, 0.955547, 0.918649, 0.941059, 0.92845
0.666168, 19.4774, 0.514063, 0.400483, -0.00530449, 0.955549, 0.918647, 0.941056, 0.928447
0.666218, 19.4726, 0.513971, 0.400483, -0.00530519, 0.955551, 0.918646, 0.941053, 0.928445
0.666268, 19.4679, 0.513879, 0.400483, -0.00530588, 0.955553, 0.918645, 0.941051, 0.928443
0.666318, 19.4631, 0.513787, 0.400484, -0.00530658, 0.955555, 0.918644, 0.941048, 0.92844
0.666368, 19.4583, 0.513695, 0.400484, -0.00530727, 0.955557, 0.918642, 0.941045, 0.928438
0.666418, 19.4535, 0.513603, 0.400485, -0.00530797, 0.955559, 0.918641, 0.941042, 0.928436
0.666468, 19.4488, 0.513511, 0.400485, -0.00530866, 0.955561, 0.91864, 0.941039, 0.928433
0.666518, 19.444, 0.51342, 0.400485, -0.00530935, 0.955563, 0.918639, 0.941036, 0.928431
0.666568, 19.4392, 0.513327, 0.400486, -0.00531005, 0.955565, 0.918637, 0.941033, 0.928428
0.666618, 19.4344, 0.513235, 0.400486, -0.00531074, 0.955567, 0.918636, 0.94103, 0.928426
0.666668, 19.4297, 0.513144, 0.400487, -0.00531143, 0.955569, 0.918635, 0.941027, 0.928424
0.666718, 19.4249, 0.513052, 0.400487, -0.00531212, 0.955571, 0.918633, 0.941024, 0.928421
0.666768, 19.4201, 0.51296, 0.400488, -0.00531281, 0.955573, 0.918632, 0.941021, 0.928419
0.666818, 19.4153, 0.512868, 0.400488, -0.0053135, 0.955575, 0.918631, 0.941019, 0.928417
0.666868, 19.4105, 0.512776, 0.400488, -0.00531419, 0.955577, 0.91863, 0.941016, 0.928414
0.666918, 19.4057, 0.512684, 0.400489, -0.00531487, 0.955579, 0.918628, 0.941013, 0.928412
0.666968, 19.401, 0.512592, 0.400489, -0.00531556, 0.955581, 0.918627, 0.94101, 0.92841
0.667018, 19.3962, 0.5125, 0.40049, -0.00531625, 0.955583, 0.918626, 0.941007, 0.928407
0.667068, 19.3914, 0.512408, 0.40049, -0.00531694, 0.955585, 0.918625, 0.941004, 0.928405
0.667118, 19.3866, 0.512316, 0.40049, -0.00531762, 0.955587, 0.918623, 0.941001, 0.928402
0.667168, 19.3818, 0.512224, 0.400491, -0.00531831, 0.955589, 0.918622, 0.940998, 0.9284
0.667219, 19.377, 0.512132, 0.400491, -0.00531899, 0.955591, 0.918621, 0.940995, 0.928398
0.667269, 19.3722, 0.51204, 0.400492, -0.00531967, 0.955593, 0.918619, 0.940992, 0.928395
0.667319, 19.3675, 0.511948, 0.400492, -0.00532036, 0.955595, 0.918618, 0.940989, 0.928393
0.667369, 19.3627, 0.511856, 0.400493, -0.00532104, 0.955597, 0.918617, 0.940986, 0.92839
0.667419, 19.3579, 0.511764, 0.400493, -0.00532172, 0.955599, 0.918616, 0.940983, 0.928388
0.667469, 19.3531, 0.511672, 0.400493, -0.00532241, 0.9556, 0.918614, 0.94098, 0.928386
0.667519, 19.3483, 0.51158, 0.400494, -0.00532309, 0.955602, 0.918613, 0.940978, 0.928383
0.667569, 19.3435, 0.511488, 0.400494, -0.00532377, 0.955604, 0.918612, 0.940975, 0.928381
0.667619, 19.3387, 0.511396, 0.400495, -0.00532445, 0.955606, 0.91861, 0.940972, 0.928378
0.667669, 19.3339, 0.511303, 0.400495, -0.00532513, 0.955608, 0.918609, 0.940969, 0.928376
0.667719, 19.3291, 0.511212, 0.400495, -0.0053258, 0.95561, 0.918608, 0.940966, 0.928374
0.667769, 19.3243, 0.511119, 0.400496, -0.00532648, 0.955612, 0.918606, 0.940963, 0.928371
0.667819, 19.3195, 0.511028, 0.400496, -0.00532716, 0.955614, 0.918605, 0.94096, 0.928369
0.667869, 19.3147, 0.510935, 0.400497, -0.00532784, 0.955616, 0.918604, 0.940957, 0.928366
0.667919, 19.31, 0.510843, 0.400497, -0.00532851, 0.955618, 0.918602, 0.940954, 0.928364
0.667969, 19.3052, 0.510751, 0.400498, -0.00532919, 0.95562, 0.918601, 0.940951, 0.928362
0.668019, 19.3004, 0.510659, 0.400498, -0.00532987, 0.955622, 0.9186, 0.940948, 0.928359
0.668069, 19.2956, 0.510567, 0.400498, -0.00533054, 0.955624, 0.918599, 0.940945, 0.928357
0.668119, 19.2908, 0.510475, 0.400499, -0.00533121, 0.955626, 0.918597, 0.940942, 0.928354
0.668169, 19.286, 0.510383, 0.400499, -0.00533189, 0.955628, 0.918596, 0.940939, 0.928352
0.668219, 19.2812, 0.510291, 0.4005, -0.00533256, 0.955629, 0.918595, 0.940936, 0.928349
0.668269, 19.2764, 0.510199, 0.4005, -0.00533323, 0.955631, 0.918593, 0.940933, 0.928347
0.668319, 19.2716, 0.510107, 0.400501, -0.00533391, 0.955634, 0.918592, 0.940931, 0.928345
0.668369, 19.2668, 0.510015, 0.400501, -0.00533458, 0.955635, 0.918591, 0.940928, 0.928342
0.668419, 19.262, 0.509923, 0.400501, -0.00533525, 0.955637, 0.918589, 0.940925, 0.92834
0.668469, 19.2572, 0.509831, 0.400502, -0.00533592, 0.955639, 0.918588, 0.940922, 0.928337
0.668519, 19.2524, 0.509739, 0.400502, -0.00533659, 0.955641, 0.918587, 0.940919, 0.928335
0.668569, 19.2476, 0.509647, 0.400503, -0.00533726, 0.955643, 0.918585, 0.940916, 0.928333
0.668619, 19.2428, 0.509555, 0.400503, -0.00533793, 0.955645, 0.918584, 0.940913, 0.92833
0.668669, 19.2379, 0.509463, 0.400504, -0.00533859, 0.955647, 0.918583, 0.94091, 0.928328
0.668719, 19.2331, 0.509371, 0.400504, -0.00533926, 0.955649, 0.918581, 0.940907, 0.928325
