Time(s) " gENROE.delta" " gENROE.PELEC" " eSDC1A.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.23784 " 35.4791" " 0.466252" " 1.38533" " 0.4" " 0.00113308" " 0.147755" " 1.0057" " 0.994839" " 1.00196"
4.23884 " 35.4995" " 0.46651" " 1.38556" " 0.4" " 0.00112528" " 0.147755" " 1.00568" " 0.994826" " 1.00195"
4.23984 " 35.5196" " 0.466765" " 1.3858" " 0.4" " 0.00111744" " 0.147755" " 1.00566" " 0.994813" " 1.00195"
4.24084 " 35.5397" " 0.467018" " 1.38603" " 0.4" " 0.00110957" " 0.147755" " 1.00565" " 0.994801" " 1.00194"
4.24184 " 35.5596" " 0.467268" " 1.38627" " 0.4" " 0.00110168" " 0.147755" " 1.00563" " 0.994788" " 1.00193"
4.24284 " 35.5794" " 0.467514" " 1.38651" " 0.4" " 0.00109375" " 0.147755" " 1.00561" " 0.994775" " 1.00192"
4.24384 " 35.599" " 0.467758" " 1.38674" " 0.4" " 0.0010858" " 0.147755" " 1.0056" " 0.994763" " 1.00191"
4.24484 " 35.6184" " 0.467998" " 1.38698" " 0.4" " 0.00107782" " 0.147755" " 1.00558" " 0.994751" " 1.0019"
4.24584 " 35.6378" " 0.468236" " 1.38721" " 0.4" " 0.00106981" " 0.147755" " 1.00557" " 0.994739" " 1.0019"
4.24684 " 35.657" " 0.46847" " 1.38745" " 0.4" " 0.00106178" " 0.147755" " 1.00555" " 0.994726" " 1.00189"
4.24784 " 35.676" " 0.468702" " 1.38768" " 0.4" " 0.00105371" " 0.147755" " 1.00553" " 0.994715" " 1.00188"
4.24884 " 35.6949" " 0.468931" " 1.38791" " 0.4" " 0.00104563" " 0.147755" " 1.00552" " 0.994703" " 1.00187"
4.24984 " 35.7136" " 0.469156" " 1.38815" " 0.4" " 0.00103751" " 0.147755" " 1.0055" " 0.994691" " 1.00186"
4.25084 " 35.7322" " 0.469379" " 1.38838" " 0.4" " 0.00102937" " 0.147755" " 1.00549" " 0.994679" " 1.00186"
4.25184 " 35.7507" " 0.469599" " 1.38862" " 0.4" " 0.0010212" " 0.147755" " 1.00547" " 0.994668" " 1.00185"
4.25284 " 35.769" " 0.469815" " 1.38885" " 0.4" " 0.00101301" " 0.147755" " 1.00546" " 0.994657" " 1.00184"
4.25384 " 35.7872" " 0.470029" " 1.38908" " 0.4" " 0.0010048" " 0.147755" " 1.00544" " 0.994645" " 1.00183"
4.25484 " 35.8052" " 0.470239" " 1.38932" " 0.4" " 0.000996558" " 0.147755" " 1.00543" " 0.994634" " 1.00183"
4.25584 " 35.823" " 0.470447" " 1.38955" " 0.4" " 0.000988294" " 0.147755" " 1.00541" " 0.994623" " 1.00182"
4.25683 " 35.8408" " 0.470651" " 1.38978" " 0.4" " 0.000980006" " 0.147755" " 1.0054" " 0.994612" " 1.00181"
4.25783 " 35.8583" " 0.470853" " 1.39002" " 0.4" " 0.000971695" " 0.147755" " 1.00538" " 0.994602" " 1.00181"
4.25883 " 35.8757" " 0.471051" " 1.39025" " 0.4" " 0.000963361" " 0.147755" " 1.00537" " 0.994591" " 1.0018"
4.25983 " 35.893" " 0.471247" " 1.39048" " 0.4" " 0.000955004" " 0.147755" " 1.00535" " 0.99458" " 1.00179"
4.26083 " 35.9101" " 0.471439" " 1.39071" " 0.4" " 0.000946625" " 0.147755" " 1.00534" " 0.99457" " 1.00178"
4.26183 " 35.9271" " 0.471629" " 1.39094" " 0.4" " 0.000938224" " 0.147755" " 1.00533" " 0.99456" " 1.00178"
4.26283 " 35.9439" " 0.471813" " 1.39117" " 0.4" " 0.000929802" " 0.147755" " 1.00531" " 0.994545" " 1.00177"
4.26383 " 35.9606" " 0.471996" " 1.3914" " 0.4" " 0.000921358" " 0.147755" " 1.0053" " 0.994535" " 1.00176"
4.26483 " 35.9771" " 0.472176" " 1.39163" " 0.4" " 0.000912894" " 0.147755" " 1.00528" " 0.994525" " 1.00175"
4.26583 " 35.9934" " 0.472354" " 1.39186" " 0.4" " 0.000904409" " 0.147755" " 1.00527" " 0.994515" " 1.00175"
4.26683 " 36.0096" " 0.472528" " 1.39209" " 0.4" " 0.000895904" " 0.147755" " 1.00526" " 0.994505" " 1.00174"
4.26783 " 36.0257" " 0.472699" " 1.39232" " 0.4" " 0.00088738" " 0.147755" " 1.00524" " 0.994496" " 1.00174"
4.26883 " 36.0416" " 0.472867" " 1.39255" " 0.4" " 0.000878836" " 0.147755" " 1.00523" " 0.994486" " 1.00173"
4.26983 " 36.0573" " 0.473032" " 1.39278" " 0.4" " 0.000870272" " 0.147755" " 1.00522" " 0.994477" " 1.00172"
4.27083 " 36.0729" " 0.473194" " 1.39301" " 0.4" " 0.000861691" " 0.147755" " 1.00521" " 0.994468" " 1.00172"
4.27183 " 36.0883" " 0.473353" " 1.39324" " 0.4" " 0.00085309" " 0.147755" " 1.00519" " 0.994459" " 1.00171"
4.27283 " 36.1036" " 0.473509" " 1.39346" " 0.4" " 0.000844472" " 0.147755" " 1.00518" " 0.99445" " 1.00171"
4.27383 " 36.1187" " 0.473661" " 1.39369" " 0.4" " 0.000835836" " 0.147755" " 1.00517" " 0.994441" " 1.0017"
4.27483 " 36.1337" " 0.473811" " 1.39392" " 0.4" " 0.000827183" " 0.147755" " 1.00516" " 0.994433" " 1.00169"
4.27583 " 36.1485" " 0.473958" " 1.39414" " 0.4" " 0.000818513" " 0.147755" " 1.00515" " 0.994424" " 1.00169"
4.27683 " 36.1632" " 0.474101" " 1.39437" " 0.4" " 0.000809827" " 0.147755" " 1.00513" " 0.994416" " 1.00168"
4.27783 " 36.1777" " 0.474242" " 1.3946" " 0.4" " 0.000801124" " 0.147755" " 1.00512" " 0.994407" " 1.00168"
4.27883 " 36.192" " 0.474379" " 1.39482" " 0.4" " 0.000792406" " 0.147755" " 1.00511" " 0.994399" " 1.00167"
4.27983 " 36.2062" " 0.474514" " 1.39504" " 0.4" " 0.000783672" " 0.147755" " 1.0051" " 0.994391" " 1.00167"
4.28083 " 36.2202" " 0.474645" " 1.39527" " 0.4" " 0.000774923" " 0.147755" " 1.00509" " 0.994383" " 1.00166"
4.28183 " 36.2341" " 0.474773" " 1.39549" " 0.4" " 0.000766159" " 0.147755" " 1.00508" " 0.994376" " 1.00166"
4.28283 " 36.2478" " 0.474898" " 1.39571" " 0.4" " 0.000757381" " 0.147755" " 1.00507" " 0.994368" " 1.00165"
4.28383 " 36.2614" " 0.47502" " 1.39594" " 0.4" " 0.000748588" " 0.147755" " 1.00506" " 0.994361" " 1.00165"
4.28483 " 36.2748" " 0.47514" " 1.39616" " 0.4" " 0.000739782" " 0.147755" " 1.00505" " 0.994353" " 1.00164"
4.28583 " 36.288" " 0.475256" " 1.39638" " 0.4" " 0.000730963" " 0.147755" " 1.00504" " 0.994346" " 1.00164"
4.28683 " 36.3011" " 0.475369" " 1.3966" " 0.4" " 0.000722131" " 0.147755" " 1.00503" " 0.994339" " 1.00163"
4.28783 " 36.314" " 0.475478" " 1.39682" " 0.4" " 0.000713286" " 0.147755" " 1.00502" " 0.994332" " 1.00163"
4.28883 " 36.3267" " 0.475585" " 1.39704" " 0.4" " 0.000704429" " 0.147755" " 1.00501" " 0.994325" " 1.00162"
4.28983 " 36.3393" " 0.475689" " 1.39726" " 0.4" " 0.00069556" " 0.147755" " 1.005" " 0.994318" " 1.00162"
4.29083 " 36.3518" " 0.47579" " 1.39748" " 0.4" " 0.000686679" " 0.147755" " 1.00499" " 0.994311" " 1.00161"
4.29183 " 36.3641" " 0.475887" " 1.39769" " 0.4" " 0.000677788" " 0.147755" " 1.00498" " 0.994305" " 1.00161"
4.29283 " 36.3762" " 0.475982" " 1.39791" " 0.4" " 0.000668885" " 0.147755" " 1.00497" " 0.994299" " 1.0016"
4.29383 " 36.3881" " 0.476073" " 1.39813" " 0.4" " 0.000659972" " 0.147755" " 1.00496" " 0.994292" " 1.0016"
4.29483 " 36.3999" " 0.476162" " 1.39834" " 0.4" " 0.000651049" " 0.147755" " 1.00495" " 0.994286" " 1.0016"
4.29583 " 36.4116" " 0.476247" " 1.39856" " 0.4" " 0.000642117" " 0.147755" " 1.00495" " 0.99428" " 1.00159"
4.29683 " 36.4231" " 0.476329" " 1.39877" " 0.4" " 0.000633175" " 0.147755" " 1.00494" " 0.994274" " 1.00159"
4.29783 " 36.4344" " 0.476408" " 1.39899" " 0.4" " 0.000624223" " 0.147755" " 1.00493" " 0.994269" " 1.00158"
4.29883 " 36.4455" " 0.476485" " 1.3992" " 0.4" " 0.000615264" " 0.147755" " 1.00492" " 0.994263" " 1.00158"
4.29983 " 36.4565" " 0.476558" " 1.39941" " 0.4" " 0.000606296" " 0.147755" " 1.00491" " 0.994258" " 1.00158"
4.30083 " 36.4674" " 0.476628" " 1.39962" " 0.4" " 0.00059732" " 0.147755" " 1.00491" " 0.994252" " 1.00157"
4.30183 " 36.478" " 0.476695" " 1.39984" " 0.4" " 0.000588336" " 0.147755" " 1.0049" " 0.994247" " 1.00157"
4.30283 " 36.4885" " 0.476759" " 1.40005" " 0.4" " 0.000579345" " 0.147755" " 1.00489" " 0.994242" " 1.00157"
4.30383 " 36.4989" " 0.47682" " 1.40026" " 0.4" " 0.000570347" " 0.147755" " 1.00488" " 0.994237" " 1.00156"
4.30483 " 36.5091" " 0.476878" " 1.40046" " 0.4" " 0.000561343" " 0.147755" " 1.00488" " 0.994232" " 1.00156"
4.30583 " 36.5191" " 0.476932" " 1.40067" " 0.4" " 0.000552333" " 0.147755" " 1.00487" " 0.994228" " 1.00156"
4.30683 " 36.529" " 0.476984" " 1.40088" " 0.4" " 0.000543317" " 0.147755" " 1.00486" " 0.994223" " 1.00155"
4.30783 " 36.5387" " 0.477033" " 1.40109" " 0.4" " 0.000534295" " 0.147755" " 1.00486" " 0.994219" " 1.00155"
4.30883 " 36.5482" " 0.477079" " 1.40129" " 0.4" " 0.000525268" " 0.147755" " 1.00485" " 0.994214" " 1.00155"
4.30983 " 36.5576" " 0.477121" " 1.4015" " 0.4" " 0.000516237" " 0.147755" " 1.00484" " 0.99421" " 1.00155"
4.31083 " 36.5668" " 0.477161" " 1.4017" " 0.4" " 0.000507201" " 0.147755" " 1.00484" " 0.994206" " 1.00154"
4.31183 " 36.5758" " 0.477198" " 1.40191" " 0.4" " 0.000498161" " 0.147755" " 1.00483" " 0.994202" " 1.00154"
4.31283 " 36.5847" " 0.477231" " 1.40211" " 0.4" " 0.000489117" " 0.147755" " 1.00483" " 0.994198" " 1.00154"
4.31383 " 36.5934" " 0.477262" " 1.40231" " 0.4" " 0.00048007" " 0.147755" " 1.00482" " 0.994195" " 1.00154"
4.31483 " 36.602" " 0.47729" " 1.40251" " 0.4" " 0.00047102" " 0.147755" " 1.00481" " 0.994191" " 1.00153"
4.31583 " 36.6104" " 0.477314" " 1.40271" " 0.4" " 0.000461968" " 0.147755" " 1.00481" " 0.994188" " 1.00153"
4.31683 " 36.6186" " 0.477336" " 1.40291" " 0.4" " 0.000452913" " 0.147755" " 1.0048" " 0.994184" " 1.00153"
4.31783 " 36.6267" " 0.477354" " 1.40311" " 0.4" " 0.000443856" " 0.147755" " 1.0048" " 0.994181" " 1.00153"
4.31883 " 36.6346" " 0.47737" " 1.40331" " 0.4" " 0.000434798" " 0.147755" " 1.00479" " 0.994178" " 1.00152"
4.31983 " 36.6424" " 0.477382" " 1.4035" " 0.4" " 0.000425738" " 0.147755" " 1.00479" " 0.994175" " 1.00152"
4.32083 " 36.6499" " 0.477392" " 1.4037" " 0.4" " 0.000416678" " 0.147755" " 1.00478" " 0.994173" " 1.00152"
4.32183 " 36.6574" " 0.477399" " 1.40389" " 0.4" " 0.000407617" " 0.147755" " 1.00478" " 0.99417" " 1.00152"
4.32283 " 36.6646" " 0.477402" " 1.40409" " 0.4" " 0.000398556" " 0.147755" " 1.00478" " 0.994168" " 1.00152"
4.32383 " 36.6717" " 0.477403" " 1.40428" " 0.4" " 0.000389495" " 0.147755" " 1.00477" " 0.994165" " 1.00152"
4.32483 " 36.6786" " 0.4774" " 1.40447" " 0.4" " 0.000380435" " 0.147755" " 1.00477" " 0.994163" " 1.00151"
4.32583 " 36.6854" " 0.477395" " 1.40466" " 0.4" " 0.000371375" " 0.147755" " 1.00476" " 0.994161" " 1.00151"
4.32683 " 36.692" " 0.477387" " 1.40485" " 0.4" " 0.000362317" " 0.147755" " 1.00476" " 0.994159" " 1.00151"
4.32783 " 36.6984" " 0.477375" " 1.40504" " 0.4" " 0.00035326" " 0.147755" " 1.00476" " 0.994157" " 1.00151"
4.32883 " 36.7047" " 0.477361" " 1.40523" " 0.4" " 0.000344205" " 0.147755" " 1.00475" " 0.994155" " 1.00151"
4.32983 " 36.7108" " 0.477344" " 1.40542" " 0.4" " 0.000335153" " 0.147755" " 1.00475" " 0.994154" " 1.00151"
4.33083 " 36.7168" " 0.477324" " 1.4056" " 0.4" " 0.000326103" " 0.147755" " 1.00475" " 0.994152" " 1.00151"
4.33183 " 36.7226" " 0.477301" " 1.40579" " 0.4" " 0.000317056" " 0.147755" " 1.00475" " 0.994151" " 1.00151"
4.33283 " 36.7282" " 0.477275" " 1.40597" " 0.4" " 0.000308012" " 0.147755" " 1.00474" " 0.99415" " 1.00151"
4.33383 " 36.7337" " 0.477246" " 1.40615" " 0.4" " 0.000298972" " 0.147755" " 1.00474" " 0.994148" " 1.0015"
4.33483 " 36.739" " 0.477214" " 1.40633" " 0.4" " 0.000289936" " 0.147755" " 1.00474" " 0.994147" " 1.0015"
4.33583 " 36.7441" " 0.477179" " 1.40652" " 0.4" " 0.000280904" " 0.147755" " 1.00474" " 0.994146" " 1.0015"
4.33683 " 36.7491" " 0.477141" " 1.40669" " 0.4" " 0.000271877" " 0.147755" " 1.00473" " 0.994146" " 1.0015"
4.33783 " 36.7539" " 0.477101" " 1.40687" " 0.4" " 0.000262855" " 0.147755" " 1.00473" " 0.994145" " 1.0015"
4.33883 " 36.7585" " 0.477057" " 1.40705" " 0.4" " 0.000253838" " 0.147755" " 1.00473" " 0.994145" " 1.0015"
4.33983 " 36.763" " 0.477011" " 1.40723" " 0.4" " 0.000244827" " 0.147755" " 1.00473" " 0.994144" " 1.0015"
4.34083 " 36.7673" " 0.476961" " 1.4074" " 0.4" " 0.000235822" " 0.147755" " 1.00473" " 0.994144" " 1.0015"
4.34183 " 36.7715" " 0.476909" " 1.40758" " 0.4" " 0.000226823" " 0.147755" " 1.00473" " 0.994144" " 1.0015"
4.34283 " 36.7755" " 0.476854" " 1.40775" " 0.4" " 0.000217831" " 0.147755" " 1.00473" " 0.994144" " 1.0015"
4.34383 " 36.7794" " 0.476796" " 1.40792" " 0.4" " 0.000208846" " 0.147755" " 1.00472" " 0.994144" " 1.0015"
4.34483 " 36.783" " 0.476735" " 1.40809" " 0.4" " 0.000199868" " 0.147755" " 1.00472" " 0.994144" " 1.0015"
4.34583 " 36.7865" " 0.476671" " 1.40826" " 0.4" " 0.000190898" " 0.147755" " 1.00472" " 0.994145" " 1.0015"
4.34683 " 36.7899" " 0.476605" " 1.40843" " 0.4" " 0.000181937" " 0.147755" " 1.00472" " 0.994145" " 1.0015"
4.34783 " 36.7931" " 0.476535" " 1.4086" " 0.4" " 0.000172983" " 0.147755" " 1.00472" " 0.994146" " 1.0015"
4.34883 " 36.7961" " 0.476463" " 1.40876" " 0.4" " 0.000164038" " 0.147755" " 1.00472" " 0.994147" " 1.0015"
4.34983 " 36.799" " 0.476388" " 1.40893" " 0.4" " 0.000155102" " 0.147755" " 1.00472" " 0.994148" " 1.0015"
4.35083 " 36.8017" " 0.47631" " 1.40909" " 0.4" " 0.000146176" " 0.147755" " 1.00472" " 0.994148" " 1.0015"
4.35183 " 36.8043" " 0.476229" " 1.40925" " 0.4" " 0.000137259" " 0.147755" " 1.00472" " 0.99415" " 1.00151"
4.35283 " 36.8067" " 0.476145" " 1.40941" " 0.4" " 0.000128352" " 0.147755" " 1.00472" " 0.994151" " 1.00151"
4.35383 " 36.8089" " 0.476059" " 1.40957" " 0.4" " 0.000119456" " 0.147755" " 1.00472" " 0.994152" " 1.00151"
4.35483 " 36.811" " 0.47597" " 1.40973" " 0.4" " 0.00011057" " 0.147755" " 1.00472" " 0.994154" " 1.00151"
4.35583 " 36.8129" " 0.475878" " 1.40989" " 0.4" " 0.000101696" " 0.147755" " 1.00472" " 0.994155" " 1.00151"
4.35683 " 36.8146" " 0.475783" " 1.41005" " 0.4" " 9.28321e-05" " 0.147755" " 1.00473" " 0.994157" " 1.00151"
4.35783 " 36.8162" " 0.475685" " 1.4102" " 0.4" " 8.39804e-05" " 0.147755" " 1.00473" " 0.994159" " 1.00151"
4.35883 " 36.8176" " 0.475585" " 1.41035" " 0.4" " 7.51406e-05" " 0.147755" " 1.00473" " 0.994161" " 1.00151"
4.35983 " 36.8189" " 0.475482" " 1.41051" " 0.4" " 6.63132e-05" " 0.147755" " 1.00473" " 0.994163" " 1.00151"
4.36083 " 36.82" " 0.475376" " 1.41066" " 0.4" " 5.74983e-05" " 0.147755" " 1.00473" " 0.994165" " 1.00152"
4.36183 " 36.821" " 0.475267" " 1.41081" " 0.4" " 4.86964e-05" " 0.147755" " 1.00473" " 0.994167" " 1.00152"
4.36283 " 36.8218" " 0.475156" " 1.41096" " 0.4" " 3.99077e-05" " 0.147755" " 1.00473" " 0.994169" " 1.00152"
4.36383 " 36.8224" " 0.475042" " 1.4111" " 0.4" " 3.11327e-05" " 0.147755" " 1.00474" " 0.994172" " 1.00152"
4.36483 " 36.8229" " 0.474925" " 1.41125" " 0.4" " 2.23715e-05" " 0.147755" " 1.00474" " 0.994175" " 1.00152"
4.36583 " 36.8232" " 0.474806" " 1.41139" " 0.4" " 1.36246e-05" " 0.147755" " 1.00474" " 0.994177" " 1.00152"
4.36683 " 36.8234" " 0.474683" " 1.41153" " 0.4" " 4.89217e-06" " 0.147755" " 1.00474" " 0.99418" " 1.00153"
4.36783 " 36.8234" " 0.474558" " 1.41168" " 0.4" " -3.82536e-06" " 0.147755" " 1.00475" " 0.994183" " 1.00153"
4.36883 " 36.8233" " 0.474431" " 1.41182" " 0.4" " -1.25278e-05" " 0.147755" " 1.00475" " 0.994186" " 1.00153"
4.36983 " 36.823" " 0.4743" " 1.41196" " 0.4" " -2.12147e-05" " 0.147755" " 1.00475" " 0.994189" " 1.00153"
4.37083 " 36.8225" " 0.474167" " 1.41209" " 0.4" " -2.98857e-05" " 0.147755" " 1.00475" " 0.994193" " 1.00153"
4.37183 " 36.8219" " 0.474031" " 1.41223" " 0.4" " -3.85407e-05" " 0.147755" " 1.00476" " 0.994196" " 1.00154"
4.37283 " 36.8211" " 0.473893" " 1.41236" " 0.4" " -4.71793e-05" " 0.147755" " 1.00476" " 0.9942" " 1.00154"
4.37383 " 36.8202" " 0.473752" " 1.4125" " 0.4" " -5.58012e-05" " 0.147755" " 1.00476" " 0.994203" " 1.00154"
4.37483 " 36.8191" " 0.473608" " 1.41263" " 0.4" " -6.4406e-05" " 0.147755" " 1.00477" " 0.994207" " 1.00154"
4.37583 " 36.8179" " 0.473462" " 1.41276" " 0.4" " -7.29935e-05" " 0.147755" " 1.00477" " 0.994211" " 1.00155"
4.37683 " 36.8165" " 0.473313" " 1.41289" " 0.4" " -8.15634e-05" " 0.147755" " 1.00478" " 0.994215" " 1.00155"
4.37783 " 36.8149" " 0.473162" " 1.41301" " 0.4" " -9.01153e-05" " 0.147755" " 1.00478" " 0.994219" " 1.00155"
4.37883 " 36.8132" " 0.473007" " 1.41314" " 0.4" " -9.86489e-05" " 0.147755" " 1.00478" " 0.994223" " 1.00155"
4.37983 " 36.8114" " 0.472851" " 1.41326" " 0.4" " -0.000107164" " 0.147755" " 1.00479" " 0.994227" " 1.00156"
4.38083 " 36.8094" " 0.472691" " 1.41339" " 0.4" " -0.00011566" " 0.147755" " 1.00479" " 0.994231" " 1.00156"
4.38183 " 36.8072" " 0.47253" " 1.41351" " 0.4" " -0.000124137" " 0.147755" " 1.0048" " 0.994236" " 1.00156"
4.38283 " 36.8049" " 0.472365" " 1.41363" " 0.4" " -0.000132595" " 0.147755" " 1.0048" " 0.994241" " 1.00157"
4.38383 " 36.8024" " 0.472198" " 1.41375" " 0.4" " -0.000141033" " 0.147755" " 1.00481" " 0.994245" " 1.00157"
4.38483 " 36.7998" " 0.472028" " 1.41386" " 0.4" " -0.000149451" " 0.147755" " 1.00481" " 0.99425" " 1.00157"
4.38583 " 36.7971" " 0.471856" " 1.41398" " 0.4" " -0.000157848" " 0.147755" " 1.00482" " 0.994255" " 1.00157"
4.38683 " 36.7941" " 0.471682" " 1.41409" " 0.4" " -0.000166225" " 0.147755" " 1.00482" " 0.99426" " 1.00158"
4.38783 " 36.7911" " 0.471505" " 1.41421" " 0.4" " -0.000174581" " 0.147755" " 1.00483" " 0.994265" " 1.00158"
4.38883 " 36.7878" " 0.471325" " 1.41432" " 0.4" " -0.000182915" " 0.147755" " 1.00483" " 0.99427" " 1.00158"
4.38983 " 36.7845" " 0.471143" " 1.41443" " 0.4" " -0.000191228" " 0.147755" " 1.00484" " 0.994275" " 1.00159"
4.39083 " 36.781" " 0.470958" " 1.41453" " 0.4" " -0.00019952" " 0.147755" " 1.00484" " 0.994281" " 1.00159"
4.39183 " 36.7773" " 0.470771" " 1.41464" " 0.4" " -0.000207789" " 0.147755" " 1.00485" " 0.994286" " 1.0016"
4.39283 " 36.7735" " 0.470581" " 1.41475" " 0.4" " -0.000216036" " 0.147755" " 1.00485" " 0.994292" " 1.0016"
4.39383 " 36.7695" " 0.470389" " 1.41485" " 0.4" " -0.00022426" " 0.147755" " 1.00486" " 0.994297" " 1.0016"
4.39482 " 36.7654" " 0.470195" " 1.41495" " 0.4" " -0.000232461" " 0.147755" " 1.00487" " 0.994303" " 1.00161"
4.39582 " 36.7612" " 0.469996" " 1.41505" " 0.4" " -0.000240639" " 0.147755" " 1.00487" " 0.994304" " 1.00161"
4.39682 " 36.7567" " 0.469796" " 1.41515" " 0.4" " -0.000248793" " 0.147755" " 1.00488" " 0.99431" " 1.00161"
4.39782 " 36.7522" " 0.469595" " 1.41525" " 0.4" " -0.000256923" " 0.147755" " 1.00488" " 0.994316" " 1.00161"
4.39882 " 36.7475" " 0.46939" " 1.41534" " 0.4" " -0.00026503" " 0.147755" " 1.00489" " 0.994322" " 1.00162"
4.39982 " 36.7427" " 0.469184" " 1.41543" " 0.4" " -0.000273111" " 0.147755" " 1.0049" " 0.994328" " 1.00162"
4.40082 " 36.7377" " 0.468975" " 1.41553" " 0.4" " -0.000281169" " 0.147755" " 1.0049" " 0.994334" " 1.00163"
4.40182 " 36.7325" " 0.468764" " 1.41562" " 0.4" " -0.000289201" " 0.147755" " 1.00491" " 0.994341" " 1.00163"
4.40282 " 36.7273" " 0.46855" " 1.41571" " 0.4" " -0.000297208" " 0.147755" " 1.00492" " 0.994347" " 1.00164"
4.40382 " 36.7218" " 0.468334" " 1.41579" " 0.4" " -0.00030519" " 0.147755" " 1.00492" " 0.994353" " 1.00164"
4.40482 " 36.7163" " 0.468116" " 1.41588" " 0.4" " -0.000313145" " 0.147755" " 1.00493" " 0.99436" " 1.00164"
4.40582 " 36.7106" " 0.467895" " 1.41596" " 0.4" " -0.000321075" " 0.147755" " 1.00494" " 0.994367" " 1.00165"
4.40682 " 36.7047" " 0.467672" " 1.41604" " 0.4" " -0.000328979" " 0.147755" " 1.00495" " 0.994374" " 1.00165"
4.40782 " 36.6987" " 0.467447" " 1.41613" " 0.4" " -0.000336856" " 0.147755" " 1.00495" " 0.99438" " 1.00166"
4.40882 " 36.6926" " 0.467219" " 1.4162" " 0.4" " -0.000344706" " 0.147755" " 1.00496" " 0.994387" " 1.00166"
4.40982 " 36.6863" " 0.46699" " 1.41628" " 0.4" " -0.000352529" " 0.147755" " 1.00497" " 0.994394" " 1.00167"
4.41082 " 36.6799" " 0.466757" " 1.41636" " 0.4" " -0.000360325" " 0.147755" " 1.00498" " 0.994401" " 1.00167"
4.41182 " 36.6733" " 0.466523" " 1.41643" " 0.4" " -0.000368093" " 0.147755" " 1.00498" " 0.994409" " 1.00168"
4.41282 " 36.6666" " 0.466286" " 1.4165" " 0.4" " -0.000375833" " 0.147755" " 1.00499" " 0.994416" " 1.00168"
4.41382 " 36.6598" " 0.466047" " 1.41657" " 0.4" " -0.000383546" " 0.147755" " 1.005" " 0.994423" " 1.00169"
4.41482 " 36.6528" " 0.465806" " 1.41664" " 0.4" " -0.000391229" " 0.147755" " 1.00501" " 0.994431" " 1.00169"
4.41582 " 36.6457" " 0.465563" " 1.41671" " 0.4" " -0.000398884" " 0.147755" " 1.00502" " 0.994438" " 1.0017"
4.41682 " 36.6385" " 0.465318" " 1.41678" " 0.4" " -0.000406511" " 0.147755" " 1.00503" " 0.994446" " 1.0017"
4.41782 " 36.6311" " 0.46507" " 1.41684" " 0.4" " -0.000414108" " 0.147755" " 1.00503" " 0.994453" " 1.0017"
4.41882 " 36.6236" " 0.46482" " 1.4169" " 0.4" " -0.000421675" " 0.147755" " 1.00504" " 0.994461" " 1.00171"
4.41982 " 36.6159" " 0.464568" " 1.41696" " 0.4" " -0.000429213" " 0.147755" " 1.00505" " 0.994469" " 1.00172"
4.42082 " 36.6081" " 0.464314" " 1.41702" " 0.4" " -0.000436721" " 0.147755" " 1.00506" " 0.994477" " 1.00172"
4.42182 " 36.6002" " 0.464058" " 1.41708" " 0.4" " -0.000444199" " 0.147755" " 1.00507" " 0.994485" " 1.00173"
4.42282 " 36.5921" " 0.4638" " 1.41713" " 0.4" " -0.000451647" " 0.147755" " 1.00508" " 0.994493" " 1.00173"
4.42382 " 36.5839" " 0.463539" " 1.41719" " 0.4" " -0.000459064" " 0.147755" " 1.00509" " 0.994501" " 1.00174"
4.42482 " 36.5756" " 0.463277" " 1.41724" " 0.4" " -0.00046645" " 0.147755" " 1.0051" " 0.994509" " 1.00174"
4.42582 " 36.5671" " 0.463012" " 1.41729" " 0.4" " -0.000473805" " 0.147755" " 1.00511" " 0.994517" " 1.00175"
4.42682 " 36.5585" " 0.462746" " 1.41734" " 0.4" " -0.000481128" " 0.147755" " 1.00512" " 0.994526" " 1.00175"
4.42782 " 36.5498" " 0.462477" " 1.41738" " 0.4" " -0.00048842" " 0.147755" " 1.00512" " 0.994534" " 1.00176"
4.42882 " 36.541" " 0.462206" " 1.41743" " 0.4" " -0.00049568" " 0.147755" " 1.00513" " 0.994543" " 1.00176"
4.42982 " 36.532" " 0.461933" " 1.41747" " 0.4" " -0.000502908" " 0.147755" " 1.00514" " 0.994551" " 1.00177"
4.43082 " 36.5228" " 0.461659" " 1.41751" " 0.4" " -0.000510103" " 0.147755" " 1.00515" " 0.99456" " 1.00177"
4.43182 " 36.5136" " 0.461382" " 1.41755" " 0.4" " -0.000517266" " 0.147755" " 1.00516" " 0.994569" " 1.00178"
4.43282 " 36.5042" " 0.461103" " 1.41759" " 0.4" " -0.000524397" " 0.147755" " 1.00517" " 0.994577" " 1.00179"
4.43382 " 36.4947" " 0.460822" " 1.41763" " 0.4" " -0.000531494" " 0.147755" " 1.00518" " 0.994586" " 1.00179"
4.43482 " 36.4851" " 0.460539" " 1.41766" " 0.4" " -0.000538558" " 0.147755" " 1.00519" " 0.994595" " 1.0018"
4.43582 " 36.4753" " 0.460255" " 1.4177" " 0.4" " -0.000545588" " 0.147755" " 1.0052" " 0.994604" " 1.0018"
4.43682 " 36.4654" " 0.459968" " 1.41773" " 0.4" " -0.000552585" " 0.147755" " 1.00521" " 0.994613" " 1.00181"
4.43782 " 36.4554" " 0.459679" " 1.41776" " 0.4" " -0.000559548" " 0.147755" " 1.00522" " 0.994622" " 1.00181"
