Time(s) " gENROE.delta" " gENROE.PELEC" " eSDC2A.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.44589 " 39.4065" " 0.515063" " 1.56043" " 0.4" " -0.00135686" " 0.147755" " 1.00752" " 0.995354" " 1.0023"
3.44689 " 39.3819" " 0.514452" " 1.56034" " 0.4" " -0.0013702" " 0.147755" " 1.00756" " 0.995387" " 1.00232"
3.44789 " 39.3572" " 0.513838" " 1.56025" " 0.4" " -0.00138347" " 0.147755" " 1.0076" " 0.99542" " 1.00234"
3.44889 " 39.3321" " 0.51322" " 1.56015" " 0.4" " -0.00139667" " 0.147755" " 1.00764" " 0.995453" " 1.00237"
3.44989 " 39.3069" " 0.512598" " 1.56005" " 0.4" " -0.0014098" " 0.147755" " 1.00768" " 0.995486" " 1.00239"
3.45089 " 39.2814" " 0.511973" " 1.55995" " 0.4" " -0.00142285" " 0.147755" " 1.00773" " 0.995519" " 1.00241"
3.45189 " 39.2557" " 0.511343" " 1.55984" " 0.4" " -0.00143582" " 0.147755" " 1.00777" " 0.995553" " 1.00243"
3.45289 " 39.2297" " 0.510711" " 1.55973" " 0.4" " -0.00144873" " 0.147755" " 1.00781" " 0.995586" " 1.00246"
3.45389 " 39.2035" " 0.510075" " 1.55961" " 0.4" " -0.00146156" " 0.147755" " 1.00785" " 0.99562" " 1.00248"
3.45489 " 39.1771" " 0.509435" " 1.5595" " 0.4" " -0.00147431" " 0.147755" " 1.00789" " 0.995654" " 1.0025"
3.45589 " 39.1504" " 0.508792" " 1.55937" " 0.4" " -0.00148699" " 0.147755" " 1.00794" " 0.995687" " 1.00253"
3.45689 " 39.1236" " 0.508146" " 1.55924" " 0.4" " -0.00149959" " 0.147755" " 1.00798" " 0.995721" " 1.00255"
3.45789 " 39.0964" " 0.507496" " 1.55911" " 0.4" " -0.00151212" " 0.147755" " 1.00802" " 0.995755" " 1.00257"
3.45889 " 39.0691" " 0.506842" " 1.55898" " 0.4" " -0.00152456" " 0.147755" " 1.00807" " 0.995789" " 1.00259"
3.45989 " 39.0416" " 0.506186" " 1.55884" " 0.4" " -0.00153694" " 0.147755" " 1.00811" " 0.995823" " 1.00262"
3.46089 " 39.0138" " 0.505525" " 1.55869" " 0.4" " -0.00154923" " 0.147755" " 1.00815" " 0.995857" " 1.00264"
3.46189 " 38.9858" " 0.504862" " 1.55855" " 0.4" " -0.00156145" " 0.147755" " 1.00819" " 0.995891" " 1.00266"
3.46289 " 38.9576" " 0.504195" " 1.55839" " 0.4" " -0.00157358" " 0.147755" " 1.00824" " 0.995926" " 1.00269"
3.46389 " 38.9291" " 0.503525" " 1.55824" " 0.4" " -0.00158564" " 0.147755" " 1.00828" " 0.99596" " 1.00271"
3.46489 " 38.9005" " 0.502852" " 1.55808" " 0.4" " -0.00159762" " 0.147755" " 1.00832" " 0.995995" " 1.00273"
3.46589 " 38.8716" " 0.502176" " 1.55791" " 0.4" " -0.00160953" " 0.147755" " 1.00837" " 0.996029" " 1.00276"
3.46689 " 38.8425" " 0.501496" " 1.55774" " 0.4" " -0.00162135" " 0.147755" " 1.00841" " 0.996064" " 1.00278"
3.46789 " 38.8132" " 0.500814" " 1.55757" " 0.4" " -0.00163309" " 0.147755" " 1.00846" " 0.996098" " 1.0028"
3.46889 " 38.7837" " 0.500128" " 1.5574" " 0.4" " -0.00164475" " 0.147755" " 1.0085" " 0.996133" " 1.00283"
3.46989 " 38.754" " 0.499439" " 1.55722" " 0.4" " -0.00165633" " 0.147755" " 1.00854" " 0.996168" " 1.00285"
3.47089 " 38.7241" " 0.498747" " 1.55703" " 0.4" " -0.00166783" " 0.147755" " 1.00859" " 0.996202" " 1.00287"
3.47189 " 38.694" " 0.498052" " 1.55684" " 0.4" " -0.00167924" " 0.147755" " 1.00863" " 0.996237" " 1.0029"
3.47289 " 38.6637" " 0.497355" " 1.55665" " 0.4" " -0.00169058" " 0.147755" " 1.00867" " 0.996272" " 1.00292"
3.47389 " 38.6331" " 0.496654" " 1.55645" " 0.4" " -0.00170183" " 0.147755" " 1.00872" " 0.996307" " 1.00294"
3.47489 " 38.6024" " 0.49595" " 1.55625" " 0.4" " -0.001713" " 0.147755" " 1.00876" " 0.996342" " 1.00297"
3.47589 " 38.5715" " 0.495243" " 1.55605" " 0.4" " -0.00172409" " 0.147755" " 1.00881" " 0.996377" " 1.00299"
3.47689 " 38.5403" " 0.494534" " 1.55584" " 0.4" " -0.00173509" " 0.147755" " 1.00885" " 0.996412" " 1.00301"
3.47789 " 38.509" " 0.493822" " 1.55562" " 0.4" " -0.00174602" " 0.147755" " 1.0089" " 0.996447" " 1.00304"
3.47889 " 38.4775" " 0.493106" " 1.55541" " 0.4" " -0.00175685" " 0.147755" " 1.00894" " 0.996482" " 1.00306"
3.47989 " 38.4457" " 0.492388" " 1.55518" " 0.4" " -0.00176761" " 0.147755" " 1.00898" " 0.996517" " 1.00308"
3.48089 " 38.4138" " 0.491668" " 1.55496" " 0.4" " -0.00177827" " 0.147755" " 1.00903" " 0.996552" " 1.00311"
3.48189 " 38.3817" " 0.490944" " 1.55473" " 0.4" " -0.00178886" " 0.147755" " 1.00907" " 0.996588" " 1.00313"
3.48289 " 38.3494" " 0.490218" " 1.5545" " 0.4" " -0.00179935" " 0.147755" " 1.00912" " 0.996623" " 1.00315"
3.48389 " 38.3169" " 0.489489" " 1.55426" " 0.4" " -0.00180977" " 0.147755" " 1.00916" " 0.996658" " 1.00318"
3.48489 " 38.2843" " 0.488758" " 1.55402" " 0.4" " -0.00182009" " 0.147755" " 1.00921" " 0.996693" " 1.0032"
3.48589 " 38.2514" " 0.488024" " 1.55377" " 0.4" " -0.00183034" " 0.147755" " 1.00925" " 0.996728" " 1.00323"
3.48689 " 38.2184" " 0.487288" " 1.55352" " 0.4" " -0.00184049" " 0.147755" " 1.0093" " 0.996764" " 1.00325"
3.48789 " 38.1852" " 0.486549" " 1.55327" " 0.4" " -0.00185056" " 0.147755" " 1.00934" " 0.996799" " 1.00327"
3.48889 " 38.1518" " 0.485807" " 1.55301" " 0.4" " -0.00186054" " 0.147755" " 1.00939" " 0.996834" " 1.0033"
3.48989 " 38.1182" " 0.485063" " 1.55275" " 0.4" " -0.00187043" " 0.147755" " 1.00943" " 0.996869" " 1.00332"
3.49089 " 38.0844" " 0.484317" " 1.55248" " 0.4" " -0.00188024" " 0.147755" " 1.00948" " 0.996904" " 1.00334"
3.49189 " 38.0505" " 0.483568" " 1.55221" " 0.4" " -0.00188996" " 0.147755" " 1.00952" " 0.99694" " 1.00337"
3.49289 " 38.0164" " 0.482817" " 1.55193" " 0.4" " -0.00189959" " 0.147755" " 1.00956" " 0.996975" " 1.00339"
3.49389 " 37.9821" " 0.482064" " 1.55166" " 0.4" " -0.00190913" " 0.147755" " 1.00961" " 0.99701" " 1.00341"
3.49489 " 37.9477" " 0.481308" " 1.55137" " 0.4" " -0.00191858" " 0.147755" " 1.00965" " 0.997045" " 1.00344"
3.49589 " 37.913" " 0.48055" " 1.55109" " 0.4" " -0.00192795" " 0.147755" " 1.0097" " 0.997081" " 1.00346"
3.49689 " 37.8783" " 0.47979" " 1.5508" " 0.4" " -0.00193722" " 0.147755" " 1.00974" " 0.997116" " 1.00348"
3.49789 " 37.8433" " 0.479027" " 1.5505" " 0.4" " -0.00194641" " 0.147755" " 1.00979" " 0.997151" " 1.00351"
3.49889 " 37.8082" " 0.478262" " 1.5502" " 0.4" " -0.0019555" " 0.147755" " 1.00983" " 0.997186" " 1.00353"
3.49989 " 37.7729" " 0.477495" " 1.5499" " 0.4" " -0.00196451" " 0.147755" " 1.00988" " 0.997221" " 1.00355"
3.50089 " 37.7375" " 0.476726" " 1.54959" " 0.4" " -0.00197343" " 0.147755" " 1.00992" " 0.997256" " 1.00358"
3.50189 " 37.7019" " 0.475955" " 1.54928" " 0.4" " -0.00198225" " 0.147755" " 1.00997" " 0.997291" " 1.0036"
3.50289 " 37.6661" " 0.475182" " 1.54897" " 0.4" " -0.00199099" " 0.147755" " 1.01001" " 0.997326" " 1.00362"
3.50389 " 37.6302" " 0.474407" " 1.54865" " 0.4" " -0.00199963" " 0.147755" " 1.01006" " 0.997361" " 1.00365"
3.50489 " 37.5941" " 0.47363" " 1.54833" " 0.4" " -0.00200818" " 0.147755" " 1.0101" " 0.997396" " 1.00367"
3.50589 " 37.5579" " 0.472851" " 1.548" " 0.4" " -0.00201665" " 0.147755" " 1.01015" " 0.997431" " 1.00369"
3.50689 " 37.5215" " 0.47207" " 1.54767" " 0.4" " -0.00202502" " 0.147755" " 1.01019" " 0.997466" " 1.00372"
3.50789 " 37.485" " 0.471288" " 1.54734" " 0.4" " -0.0020333" " 0.147755" " 1.01023" " 0.997501" " 1.00374"
3.50889 " 37.4483" " 0.470503" " 1.547" " 0.4" " -0.00204148" " 0.147755" " 1.01028" " 0.997536" " 1.00376"
3.50989 " 37.4115" " 0.469716" " 1.54666" " 0.4" " -0.00204958" " 0.147755" " 1.01032" " 0.99757" " 1.00378"
3.51089 " 37.3745" " 0.468928" " 1.54631" " 0.4" " -0.00205758" " 0.147755" " 1.01037" " 0.997605" " 1.00381"
3.51189 " 37.3374" " 0.468138" " 1.54596" " 0.4" " -0.00206549" " 0.147755" " 1.01041" " 0.99764" " 1.00383"
3.51289 " 37.3002" " 0.467346" " 1.54561" " 0.4" " -0.00207331" " 0.147755" " 1.01046" " 0.997674" " 1.00385"
3.51389 " 37.2628" " 0.466553" " 1.54525" " 0.4" " -0.00208103" " 0.147755" " 1.0105" " 0.997709" " 1.00388"
3.51489 " 37.2252" " 0.465758" " 1.54489" " 0.4" " -0.00208866" " 0.147755" " 1.01054" " 0.997743" " 1.0039"
3.51589 " 37.1876" " 0.464961" " 1.54452" " 0.4" " -0.0020962" " 0.147755" " 1.01059" " 0.997778" " 1.00392"
3.51689 " 37.1498" " 0.464163" " 1.54416" " 0.4" " -0.00210364" " 0.147755" " 1.01063" " 0.997812" " 1.00394"
3.51789 " 37.1118" " 0.463363" " 1.54378" " 0.4" " -0.00211099" " 0.147755" " 1.01068" " 0.997846" " 1.00397"
3.51889 " 37.0738" " 0.462562" " 1.54341" " 0.4" " -0.00211825" " 0.147755" " 1.01072" " 0.99788" " 1.00399"
3.51989 " 37.0356" " 0.461759" " 1.54303" " 0.4" " -0.00212541" " 0.147755" " 1.01076" " 0.997914" " 1.00401"
3.52089 " 36.9973" " 0.460954" " 1.54264" " 0.4" " -0.00213248" " 0.147755" " 1.01081" " 0.997948" " 1.00403"
3.52189 " 36.9588" " 0.460149" " 1.54225" " 0.4" " -0.00213945" " 0.147755" " 1.01085" " 0.997983" " 1.00405"
3.52289 " 36.9202" " 0.459342" " 1.54186" " 0.4" " -0.00214633" " 0.147755" " 1.01089" " 0.998016" " 1.00408"
3.52389 " 36.8816" " 0.458533" " 1.54147" " 0.4" " -0.00215312" " 0.147755" " 1.01094" " 0.99805" " 1.0041"
3.52489 " 36.8427" " 0.457723" " 1.54107" " 0.4" " -0.00215981" " 0.147755" " 1.01098" " 0.998084" " 1.00412"
3.52589 " 36.8038" " 0.456912" " 1.54067" " 0.4" " -0.0021664" " 0.147755" " 1.01102" " 0.998118" " 1.00414"
3.52689 " 36.7647" " 0.4561" " 1.54026" " 0.4" " -0.0021729" " 0.147755" " 1.01107" " 0.998151" " 1.00416"
3.52789 " 36.7256" " 0.455287" " 1.53985" " 0.4" " -0.00217931" " 0.147755" " 1.01111" " 0.998185" " 1.00419"
3.52889 " 36.6863" " 0.454472" " 1.53944" " 0.4" " -0.00218562" " 0.147755" " 1.01115" " 0.998218" " 1.00421"
3.52989 " 36.6469" " 0.453656" " 1.53902" " 0.4" " -0.00219183" " 0.147755" " 1.0112" " 0.998251" " 1.00423"
3.53089 " 36.6074" " 0.452839" " 1.5386" " 0.4" " -0.00219795" " 0.147755" " 1.01124" " 0.998285" " 1.00425"
3.53189 " 36.5678" " 0.452021" " 1.53818" " 0.4" " -0.00220397" " 0.147755" " 1.01128" " 0.998318" " 1.00427"
3.53289 " 36.528" " 0.451202" " 1.53775" " 0.4" " -0.0022099" " 0.147755" " 1.01132" " 0.998351" " 1.00429"
3.53389 " 36.4882" " 0.450382" " 1.53732" " 0.4" " -0.00221573" " 0.147755" " 1.01137" " 0.998384" " 1.00432"
3.53489 " 36.4483" " 0.449561" " 1.53688" " 0.4" " -0.00222146" " 0.147755" " 1.01141" " 0.998416" " 1.00434"
3.53589 " 36.4082" " 0.448739" " 1.53645" " 0.4" " -0.0022271" " 0.147755" " 1.01145" " 0.998449" " 1.00436"
3.53689 " 36.3681" " 0.447916" " 1.536" " 0.4" " -0.00223264" " 0.147755" " 1.01149" " 0.998482" " 1.00438"
3.53789 " 36.3279" " 0.447092" " 1.53556" " 0.4" " -0.00223808" " 0.147755" " 1.01153" " 0.998514" " 1.0044"
3.53889 " 36.2875" " 0.446267" " 1.53511" " 0.4" " -0.00224343" " 0.147755" " 1.01158" " 0.998546" " 1.00442"
3.53989 " 36.2471" " 0.445442" " 1.53466" " 0.4" " -0.00224868" " 0.147755" " 1.01162" " 0.998579" " 1.00444"
3.54089 " 36.2066" " 0.444616" " 1.53421" " 0.4" " -0.00225384" " 0.147755" " 1.01166" " 0.998611" " 1.00446"
3.54189 " 36.166" " 0.443789" " 1.53375" " 0.4" " -0.0022589" " 0.147755" " 1.0117" " 0.998643" " 1.00448"
3.54289 " 36.1252" " 0.442961" " 1.53328" " 0.4" " -0.00226386" " 0.147755" " 1.01174" " 0.998675" " 1.0045"
3.54389 " 36.0845" " 0.442133" " 1.53282" " 0.4" " -0.00226872" " 0.147755" " 1.01178" " 0.998707" " 1.00452"
3.54489 " 36.0436" " 0.441304" " 1.53235" " 0.4" " -0.00227349" " 0.147755" " 1.01182" " 0.998738" " 1.00455"
3.54589 " 36.0026" " 0.440474" " 1.53188" " 0.4" " -0.00227816" " 0.147755" " 1.01187" " 0.99877" " 1.00457"
3.54689 " 35.9616" " 0.439644" " 1.53141" " 0.4" " -0.00228273" " 0.147755" " 1.01191" " 0.998801" " 1.00459"
3.54789 " 35.9204" " 0.438813" " 1.53093" " 0.4" " -0.00228721" " 0.147755" " 1.01195" " 0.998833" " 1.00461"
3.54889 " 35.8792" " 0.437982" " 1.53045" " 0.4" " -0.00229159" " 0.147755" " 1.01199" " 0.998864" " 1.00463"
3.54989 " 35.8379" " 0.43715" " 1.52996" " 0.4" " -0.00229587" " 0.147755" " 1.01203" " 0.998895" " 1.00465"
3.55089 " 35.7966" " 0.436318" " 1.52947" " 0.4" " -0.00230005" " 0.147755" " 1.01207" " 0.998926" " 1.00467"
3.55189 " 35.7551" " 0.435486" " 1.52898" " 0.4" " -0.00230414" " 0.147755" " 1.01211" " 0.998956" " 1.00468"
3.55289 " 35.7136" " 0.434653" " 1.52849" " 0.4" " -0.00230813" " 0.147755" " 1.01215" " 0.998987" " 1.0047"
3.55389 " 35.672" " 0.43382" " 1.52799" " 0.4" " -0.00231202" " 0.147755" " 1.01219" " 0.999018" " 1.00472"
3.55489 " 35.6304" " 0.432986" " 1.52749" " 0.4" " -0.00231581" " 0.147755" " 1.01223" " 0.999048" " 1.00474"
3.55589 " 35.5887" " 0.432152" " 1.52699" " 0.4" " -0.00231951" " 0.147755" " 1.01227" " 0.999078" " 1.00476"
3.55689 " 35.5469" " 0.431318" " 1.52648" " 0.4" " -0.00232311" " 0.147755" " 1.0123" " 0.999108" " 1.00478"
3.55789 " 35.505" " 0.430484" " 1.52598" " 0.4" " -0.00232661" " 0.147755" " 1.01234" " 0.999138" " 1.0048"
3.55889 " 35.4631" " 0.42965" " 1.52546" " 0.4" " -0.00233001" " 0.147755" " 1.01238" " 0.999168" " 1.00482"
3.55989 " 35.4212" " 0.428815" " 1.52495" " 0.4" " -0.00233332" " 0.147755" " 1.01242" " 0.999198" " 1.00484"
3.56089 " 35.3791" " 0.427981" " 1.52443" " 0.4" " -0.00233653" " 0.147755" " 1.01246" " 0.999227" " 1.00486"
3.56189 " 35.337" " 0.427146" " 1.52391" " 0.4" " -0.00233964" " 0.147755" " 1.0125" " 0.999256" " 1.00488"
3.56289 " 35.2949" " 0.426311" " 1.52339" " 0.4" " -0.00234265" " 0.147755" " 1.01254" " 0.999286" " 1.00489"
3.56388 " 35.2527" " 0.425477" " 1.52286" " 0.4" " -0.00234556" " 0.147755" " 1.01257" " 0.999315" " 1.00491"
3.56488 " 35.2105" " 0.424642" " 1.52233" " 0.4" " -0.00234838" " 0.147755" " 1.01261" " 0.999344" " 1.00493"
3.56588 " 35.1682" " 0.423807" " 1.5218" " 0.4" " -0.0023511" " 0.147755" " 1.01265" " 0.999372" " 1.00495"
3.56688 " 35.1258" " 0.422973" " 1.52127" " 0.4" " -0.00235372" " 0.147755" " 1.01269" " 0.999401" " 1.00497"
3.56788 " 35.0834" " 0.422139" " 1.52073" " 0.4" " -0.00235625" " 0.147755" " 1.01272" " 0.999429" " 1.00498"
3.56888 " 35.041" " 0.421305" " 1.52019" " 0.4" " -0.00235868" " 0.147755" " 1.01276" " 0.999458" " 1.005"
3.56988 " 34.9985" " 0.420471" " 1.51965" " 0.4" " -0.002361" " 0.147755" " 1.0128" " 0.999486" " 1.00502"
3.57088 " 34.956" " 0.419637" " 1.5191" " 0.4" " -0.00236324" " 0.147755" " 1.01283" " 0.999514" " 1.00504"
3.57188 " 34.9134" " 0.418804" " 1.51856" " 0.4" " -0.00236537" " 0.147755" " 1.01287" " 0.999541" " 1.00506"
3.57288 " 34.8708" " 0.417971" " 1.518" " 0.4" " -0.00236741" " 0.147755" " 1.01291" " 0.999569" " 1.00507"
3.57388 " 34.8282" " 0.417138" " 1.51745" " 0.4" " -0.00236935" " 0.147755" " 1.01294" " 0.999597" " 1.00509"
3.57488 " 34.7855" " 0.416306" " 1.5169" " 0.4" " -0.00237119" " 0.147755" " 1.01298" " 0.999624" " 1.00511"
3.57588 " 34.7428" " 0.415474" " 1.51634" " 0.4" " -0.00237294" " 0.147755" " 1.01301" " 0.999651" " 1.00512"
3.57688 " 34.7001" " 0.414642" " 1.51578" " 0.4" " -0.00237458" " 0.147755" " 1.01305" " 0.999678" " 1.00514"
3.57788 " 34.6574" " 0.413811" " 1.51522" " 0.4" " -0.00237613" " 0.147755" " 1.01308" " 0.999705" " 1.00516"
3.57888 " 34.6146" " 0.412981" " 1.51465" " 0.4" " -0.00237759" " 0.147755" " 1.01312" " 0.999731" " 1.00517"
3.57988 " 34.5718" " 0.412151" " 1.51408" " 0.4" " -0.00237894" " 0.147755" " 1.01315" " 0.999758" " 1.00519"
3.58088 " 34.5289" " 0.411322" " 1.51351" " 0.4" " -0.0023802" " 0.147755" " 1.01319" " 0.999784" " 1.00521"
3.58188 " 34.4861" " 0.410493" " 1.51294" " 0.4" " -0.00238137" " 0.147755" " 1.01322" " 0.99981" " 1.00522"
3.58288 " 34.4432" " 0.409665" " 1.51237" " 0.4" " -0.00238243" " 0.147755" " 1.01326" " 0.999836" " 1.00524"
3.58388 " 34.4003" " 0.408837" " 1.51179" " 0.4" " -0.0023834" " 0.147755" " 1.01329" " 0.999862" " 1.00525"
3.58488 " 34.3574" " 0.408011" " 1.51121" " 0.4" " -0.00238427" " 0.147755" " 1.01332" " 0.999888" " 1.00527"
3.58588 " 34.3145" " 0.407185" " 1.51063" " 0.4" " -0.00238505" " 0.147755" " 1.01336" " 0.999913" " 1.00529"
3.58688 " 34.2715" " 0.40636" " 1.51005" " 0.4" " -0.00238573" " 0.147755" " 1.01339" " 0.999938" " 1.0053"
3.58788 " 34.2286" " 0.405535" " 1.50946" " 0.4" " -0.00238631" " 0.147755" " 1.01342" " 0.999963" " 1.00532"
3.58888 " 34.1856" " 0.404712" " 1.50888" " 0.4" " -0.0023868" " 0.147755" " 1.01346" " 0.999988" " 1.00533"
3.58988 " 34.1427" " 0.403889" " 1.50829" " 0.4" " -0.00238719" " 0.147755" " 1.01349" " 1.00001" " 1.00535"
3.59088 " 34.0997" " 0.403067" " 1.5077" " 0.4" " -0.00238748" " 0.147755" " 1.01352" " 1.00004" " 1.00536"
3.59188 " 34.0567" " 0.402246" " 1.5071" " 0.4" " -0.00238768" " 0.147755" " 1.01355" " 1.00006" " 1.00538"
3.59288 " 34.0137" " 0.401427" " 1.50651" " 0.4" " -0.00238779" " 0.147755" " 1.01359" " 1.00009" " 1.00539"
3.59388 " 33.9707" " 0.400608" " 1.50591" " 0.4" " -0.00238779" " 0.147755" " 1.01362" " 1.00011" " 1.00541"
3.59488 " 33.9278" " 0.39979" " 1.50531" " 0.4" " -0.0023877" " 0.147755" " 1.01365" " 1.00013" " 1.00542"
3.59588 " 33.8848" " 0.398974" " 1.50471" " 0.4" " -0.00238752" " 0.147755" " 1.01368" " 1.00016" " 1.00543"
3.59688 " 33.8418" " 0.398158" " 1.50411" " 0.4" " -0.00238724" " 0.147755" " 1.01371" " 1.00018" " 1.00545"
3.59788 " 33.7988" " 0.397344" " 1.50351" " 0.4" " -0.00238687" " 0.147755" " 1.01374" " 1.0002" " 1.00546"
3.59888 " 33.7559" " 0.39653" " 1.5029" " 0.4" " -0.0023864" " 0.147755" " 1.01377" " 1.00023" " 1.00548"
3.59988 " 33.7129" " 0.395718" " 1.50229" " 0.4" " -0.00238583" " 0.147755" " 1.0138" " 1.00025" " 1.00549"
3.60088 " 33.67" " 0.394908" " 1.50168" " 0.4" " -0.00238517" " 0.147755" " 1.01383" " 1.00027" " 1.0055"
3.60188 " 33.6271" " 0.394098" " 1.50107" " 0.4" " -0.00238442" " 0.147755" " 1.01386" " 1.00029" " 1.00552"
3.60288 " 33.5842" " 0.39329" " 1.50046" " 0.4" " -0.00238357" " 0.147755" " 1.01389" " 1.00032" " 1.00553"
3.60388 " 33.5413" " 0.392483" " 1.49984" " 0.4" " -0.00238263" " 0.147755" " 1.01392" " 1.00034" " 1.00554"
3.60488 " 33.4984" " 0.391677" " 1.49923" " 0.4" " -0.00238159" " 0.147755" " 1.01395" " 1.00036" " 1.00556"
3.60588 " 33.4555" " 0.390873" " 1.49861" " 0.4" " -0.00238046" " 0.147755" " 1.01398" " 1.00038" " 1.00557"
3.60688 " 33.4127" " 0.39007" " 1.49799" " 0.4" " -0.00237923" " 0.147755" " 1.01401" " 1.0004" " 1.00558"
3.60788 " 33.3699" " 0.389269" " 1.49737" " 0.4" " -0.00237792" " 0.147755" " 1.01404" " 1.00043" " 1.0056"
3.60888 " 33.3271" " 0.388469" " 1.49675" " 0.4" " -0.0023765" " 0.147755" " 1.01406" " 1.00045" " 1.00561"
3.60988 " 33.2843" " 0.387671" " 1.49613" " 0.4" " -0.002375" " 0.147755" " 1.01409" " 1.00047" " 1.00562"
3.61088 " 33.2416" " 0.386874" " 1.4955" " 0.4" " -0.0023734" " 0.147755" " 1.01412" " 1.00049" " 1.00563"
3.61188 " 33.1989" " 0.386079" " 1.49487" " 0.4" " -0.00237171" " 0.147755" " 1.01415" " 1.00051" " 1.00564"
3.61288 " 33.1562" " 0.385286" " 1.49425" " 0.4" " -0.00236993" " 0.147755" " 1.01417" " 1.00053" " 1.00566"
3.61388 " 33.1135" " 0.384494" " 1.49362" " 0.4" " -0.00236805" " 0.147755" " 1.0142" " 1.00055" " 1.00567"
3.61488 " 33.0709" " 0.383703" " 1.49299" " 0.4" " -0.00236608" " 0.147755" " 1.01423" " 1.00057" " 1.00568"
3.61588 " 33.0284" " 0.382915" " 1.49236" " 0.4" " -0.00236402" " 0.147755" " 1.01425" " 1.00059" " 1.00569"
3.61688 " 32.9858" " 0.382128" " 1.49173" " 0.4" " -0.00236187" " 0.147755" " 1.01428" " 1.00061" " 1.0057"
3.61788 " 32.9433" " 0.381343" " 1.49109" " 0.4" " -0.00235962" " 0.147755" " 1.01431" " 1.00063" " 1.00571"
3.61888 " 32.9009" " 0.38056" " 1.49046" " 0.4" " -0.00235729" " 0.147755" " 1.01433" " 1.00065" " 1.00573"
3.61988 " 32.8585" " 0.379778" " 1.48982" " 0.4" " -0.00235486" " 0.147755" " 1.01436" " 1.00067" " 1.00574"
3.62088 " 32.8161" " 0.378999" " 1.48919" " 0.4" " -0.00235234" " 0.147755" " 1.01438" " 1.00068" " 1.00575"
3.62188 " 32.7738" " 0.378221" " 1.48855" " 0.4" " -0.00234973" " 0.147755" " 1.01441" " 1.0007" " 1.00576"
3.62288 " 32.7315" " 0.377446" " 1.48791" " 0.4" " -0.00234703" " 0.147755" " 1.01443" " 1.00072" " 1.00577"
3.62388 " 32.6893" " 0.376672" " 1.48727" " 0.4" " -0.00234424" " 0.147755" " 1.01446" " 1.00074" " 1.00578"
3.62488 " 32.6471" " 0.3759" " 1.48663" " 0.4" " -0.00234136" " 0.147755" " 1.01448" " 1.00076" " 1.00579"
3.62588 " 32.605" " 0.37513" " 1.48599" " 0.4" " -0.00233839" " 0.147755" " 1.0145" " 1.00078" " 1.0058"
3.62688 " 32.5629" " 0.374362" " 1.48535" " 0.4" " -0.00233533" " 0.147755" " 1.01453" " 1.00079" " 1.00581"
3.62788 " 32.5209" " 0.373597" " 1.4847" " 0.4" " -0.00233218" " 0.147755" " 1.01455" " 1.00081" " 1.00582"
3.62888 " 32.479" " 0.372833" " 1.48406" " 0.4" " -0.00232895" " 0.147755" " 1.01457" " 1.00083" " 1.00583"
3.62988 " 32.4371" " 0.372071" " 1.48342" " 0.4" " -0.00232562" " 0.147755" " 1.0146" " 1.00084" " 1.00584"
3.63088 " 32.3952" " 0.371312" " 1.48277" " 0.4" " -0.0023222" " 0.147755" " 1.01462" " 1.00086" " 1.00585"
3.63188 " 32.3535" " 0.370555" " 1.48213" " 0.4" " -0.0023187" " 0.147755" " 1.01464" " 1.00088" " 1.00586"
3.63288 " 32.3118" " 0.3698" " 1.48148" " 0.4" " -0.00231511" " 0.147755" " 1.01466" " 1.00089" " 1.00587"
3.63388 " 32.2701" " 0.369047" " 1.48083" " 0.4" " -0.00231142" " 0.147755" " 1.01469" " 1.00091" " 1.00588"
3.63488 " 32.2286" " 0.368297" " 1.48018" " 0.4" " -0.00230766" " 0.147755" " 1.01471" " 1.00093" " 1.00589"
3.63588 " 32.1871" " 0.367548" " 1.47954" " 0.4" " -0.0023038" " 0.147755" " 1.01473" " 1.00094" " 1.00589"
3.63688 " 32.1456" " 0.366802" " 1.47889" " 0.4" " -0.00229986" " 0.147755" " 1.01475" " 1.00096" " 1.0059"
3.63788 " 32.1043" " 0.366059" " 1.47824" " 0.4" " -0.00229583" " 0.147755" " 1.01477" " 1.00097" " 1.00591"
3.63888 " 32.063" " 0.365318" " 1.47759" " 0.4" " -0.00229171" " 0.147755" " 1.01479" " 1.00099" " 1.00592"
3.63988 " 32.0218" " 0.364579" " 1.47694" " 0.4" " -0.00228751" " 0.147755" " 1.01481" " 1.001" " 1.00593"
3.64088 " 31.9806" " 0.363843" " 1.47629" " 0.4" " -0.00228322" " 0.147755" " 1.01483" " 1.00102" " 1.00594"
3.64188 " 31.9396" " 0.363109" " 1.47564" " 0.4" " -0.00227885" " 0.147755" " 1.01485" " 1.00103" " 1.00594"
3.64288 " 31.8986" " 0.362377" " 1.47499" " 0.4" " -0.00227439" " 0.147755" " 1.01487" " 1.00105" " 1.00595"
3.64388 " 31.8577" " 0.361648" " 1.47434" " 0.4" " -0.00226984" " 0.147755" " 1.01489" " 1.00106" " 1.00596"
3.64488 " 31.8169" " 0.360922" " 1.47369" " 0.4" " -0.00226522" " 0.147755" " 1.01491" " 1.00108" " 1.00597"
3.64588 " 31.7761" " 0.360198" " 1.47303" " 0.4" " -0.0022605" " 0.147755" " 1.01493" " 1.00109" " 1.00597"
