Time(s); gENROE.delta; gENROE.PELEC; iEEET2_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
3.60888; 33.1438; 0.381211; 1.42519; 0.4; -0.00245316; 0.1; 1.01276; 0.999708; 1.0051
3.60988; 33.0997; 0.380389; 1.42446; 0.4; -0.00245081; 0.1; 1.01278; 0.999725; 1.00511
3.61088; 33.0556; 0.379569; 1.42373; 0.4; -0.00244835; 0.1; 1.01281; 0.999742; 1.00512
3.61188; 33.0115; 0.378751; 1.42301; 0.4; -0.0024458; 0.1; 1.01283; 0.999759; 1.00513
3.61288; 32.9675; 0.377935; 1.42229; 0.4; -0.00244316; 0.1; 1.01285; 0.999776; 1.00514
3.61388; 32.9236; 0.377121; 1.42157; 0.4; -0.00244042; 0.1; 1.01287; 0.999793; 1.00515
3.61488; 32.8797; 0.376308; 1.42085; 0.4; -0.00243758; 0.1; 1.01289; 0.999809; 1.00516
3.61588; 32.8358; 0.375498; 1.42014; 0.4; -0.00243465; 0.1; 1.01291; 0.999825; 1.00517
3.61688; 32.792; 0.37469; 1.41942; 0.4; -0.00243163; 0.1; 1.01293; 0.999841; 1.00518
3.61788; 32.7483; 0.373884; 1.41871; 0.4; -0.00242851; 0.1; 1.01295; 0.999857; 1.00519
3.61888; 32.7046; 0.37308; 1.41801; 0.4; -0.0024253; 0.1; 1.01297; 0.999872; 1.00519
3.61988; 32.6609; 0.372279; 1.4173; 0.4; -0.002422; 0.1; 1.01299; 0.999888; 1.0052
3.62088; 32.6174; 0.371479; 1.4166; 0.4; -0.0024186; 0.1; 1.01301; 0.999903; 1.00521
3.62188; 32.5739; 0.370682; 1.4159; 0.4; -0.00241511; 0.1; 1.01303; 0.999918; 1.00522
3.62288; 32.5304; 0.369887; 1.41521; 0.4; -0.00241152; 0.1; 1.01305; 0.999932; 1.00523
3.62388; 32.4871; 0.369094; 1.41451; 0.4; -0.00240784; 0.1; 1.01307; 0.999947; 1.00523
3.62488; 32.4438; 0.368303; 1.41382; 0.4; -0.00240407; 0.1; 1.01309; 0.999961; 1.00524
3.62588; 32.4005; 0.367515; 1.41313; 0.4; -0.00240021; 0.1; 1.0131; 0.999975; 1.00525
3.62688; 32.3574; 0.366729; 1.41245; 0.4; -0.00239626; 0.1; 1.01312; 0.999989; 1.00526
3.62788; 32.3143; 0.365946; 1.41177; 0.4; -0.00239221; 0.1; 1.01314; 1; 1.00526
3.62888; 32.2712; 0.365165; 1.41109; 0.4; -0.00238808; 0.1; 1.01315; 1.00002; 1.00527
3.62988; 32.2283; 0.364386; 1.41041; 0.4; -0.00238385; 0.1; 1.01317; 1.00003; 1.00528
3.63088; 32.1854; 0.36361; 1.40973; 0.4; -0.00237953; 0.1; 1.01319; 1.00004; 1.00528
3.63188; 32.1426; 0.362837; 1.40906; 0.4; -0.00237513; 0.1; 1.0132; 1.00005; 1.00529
3.63288; 32.0999; 0.362066; 1.4084; 0.4; -0.00237063; 0.1; 1.01322; 1.00007; 1.0053
3.63388; 32.0573; 0.361297; 1.40773; 0.4; -0.00236604; 0.1; 1.01324; 1.00008; 1.0053
3.63488; 32.0147; 0.360531; 1.40707; 0.4; -0.00236136; 0.1; 1.01325; 1.00009; 1.00531
3.63588; 31.9723; 0.359768; 1.40641; 0.4; -0.0023566; 0.1; 1.01327; 1.0001; 1.00532
3.63688; 31.9299; 0.359008; 1.40575; 0.4; -0.00235174; 0.1; 1.01328; 1.00011; 1.00532
3.63788; 31.8876; 0.35825; 1.4051; 0.4; -0.0023468; 0.1; 1.0133; 1.00013; 1.00533
3.63888; 31.8454; 0.357495; 1.40445; 0.4; -0.00234177; 0.1; 1.01331; 1.00014; 1.00533
3.63988; 31.8033; 0.356742; 1.4038; 0.4; -0.00233665; 0.1; 1.01332; 1.00015; 1.00534
3.64088; 31.7613; 0.355992; 1.40316; 0.4; -0.00233144; 0.1; 1.01334; 1.00016; 1.00534
3.64188; 31.7194; 0.355246; 1.40252; 0.4; -0.00232615; 0.1; 1.01335; 1.00017; 1.00535
3.64288; 31.6775; 0.354502; 1.40188; 0.4; -0.00232077; 0.1; 1.01336; 1.00018; 1.00535
3.64388; 31.6358; 0.35376; 1.40125; 0.4; -0.0023153; 0.1; 1.01338; 1.00019; 1.00536
3.64488; 31.5942; 0.353022; 1.40062; 0.4; -0.00230975; 0.1; 1.01339; 1.0002; 1.00536
3.64588; 31.5527; 0.352287; 1.39999; 0.4; -0.00230411; 0.1; 1.0134; 1.00021; 1.00537
3.64688; 31.5112; 0.351554; 1.39936; 0.4; -0.00229838; 0.1; 1.01341; 1.00022; 1.00537
3.64788; 31.4699; 0.350825; 1.39874; 0.4; -0.00229257; 0.1; 1.01342; 1.00023; 1.00538
3.64888; 31.4287; 0.350098; 1.39812; 0.4; -0.00228668; 0.1; 1.01344; 1.00024; 1.00538
3.64988; 31.3876; 0.349375; 1.39751; 0.4; -0.0022807; 0.1; 1.01345; 1.00025; 1.00538
3.65088; 31.3466; 0.348655; 1.3969; 0.4; -0.00227464; 0.1; 1.01346; 1.00026; 1.00539
3.65188; 31.3057; 0.347937; 1.39629; 0.4; -0.00226849; 0.1; 1.01347; 1.00026; 1.00539
3.65288; 31.2649; 0.347223; 1.39569; 0.4; -0.00226226; 0.1; 1.01348; 1.00027; 1.0054
3.65388; 31.2243; 0.346512; 1.39509; 0.4; -0.00225595; 0.1; 1.01349; 1.00028; 1.0054
3.65488; 31.1837; 0.345804; 1.39449; 0.4; -0.00224955; 0.1; 1.0135; 1.00029; 1.0054
3.65588; 31.1433; 0.345099; 1.39389; 0.4; -0.00224307; 0.1; 1.01351; 1.0003; 1.00541
3.65688; 31.103; 0.344397; 1.3933; 0.4; -0.00223651; 0.1; 1.01352; 1.0003; 1.00541
3.65788; 31.0628; 0.343699; 1.39271; 0.4; -0.00222987; 0.1; 1.01353; 1.00031; 1.00541
3.65888; 31.0227; 0.343003; 1.39213; 0.4; -0.00222315; 0.1; 1.01354; 1.00032; 1.00541
3.65988; 30.9827; 0.342312; 1.39155; 0.4; -0.00221635; 0.1; 1.01354; 1.00033; 1.00542
3.66088; 30.9429; 0.341623; 1.39097; 0.4; -0.00220946; 0.1; 1.01355; 1.00033; 1.00542
3.66188; 30.9032; 0.340938; 1.3904; 0.4; -0.0022025; 0.1; 1.01356; 1.00034; 1.00542
3.66288; 30.8636; 0.340256; 1.38983; 0.4; -0.00219546; 0.1; 1.01357; 1.00034; 1.00542
3.66388; 30.8242; 0.339577; 1.38926; 0.4; -0.00218833; 0.1; 1.01357; 1.00035; 1.00543
3.66488; 30.7848; 0.338902; 1.3887; 0.4; -0.00218113; 0.1; 1.01358; 1.00036; 1.00543
3.66588; 30.7456; 0.33823; 1.38814; 0.4; -0.00217385; 0.1; 1.01359; 1.00036; 1.00543
3.66688; 30.7066; 0.337562; 1.38759; 0.4; -0.0021665; 0.1; 1.0136; 1.00037; 1.00543
3.66788; 30.6676; 0.336897; 1.38703; 0.4; -0.00215906; 0.1; 1.0136; 1.00037; 1.00543
3.66888; 30.6288; 0.336236; 1.38648; 0.4; -0.00215155; 0.1; 1.01361; 1.00038; 1.00544
3.66988; 30.5902; 0.335578; 1.38594; 0.4; -0.00214396; 0.1; 1.01361; 1.00038; 1.00544
3.67088; 30.5517; 0.334924; 1.3854; 0.4; -0.0021363; 0.1; 1.01362; 1.00039; 1.00544
3.67188; 30.5133; 0.334273; 1.38486; 0.4; -0.00212856; 0.1; 1.01362; 1.00039; 1.00544
3.67288; 30.475; 0.333626; 1.38433; 0.4; -0.00212074; 0.1; 1.01363; 1.0004; 1.00544
3.67388; 30.4369; 0.332982; 1.3838; 0.4; -0.00211285; 0.1; 1.01363; 1.0004; 1.00544
3.67488; 30.399; 0.332342; 1.38327; 0.4; -0.00210489; 0.1; 1.01364; 1.00041; 1.00544
3.67588; 30.3612; 0.331706; 1.38275; 0.4; -0.00209685; 0.1; 1.01364; 1.00041; 1.00544
3.67688; 30.3235; 0.331073; 1.38223; 0.4; -0.00208873; 0.1; 1.01365; 1.00041; 1.00544
3.67788; 30.286; 0.330444; 1.38171; 0.4; -0.00208055; 0.1; 1.01365; 1.00042; 1.00544
3.67888; 30.2486; 0.329819; 1.3812; 0.4; -0.00207229; 0.1; 1.01365; 1.00042; 1.00544
3.67988; 30.2114; 0.329197; 1.38069; 0.4; -0.00206395; 0.1; 1.01366; 1.00042; 1.00544
3.68088; 30.1743; 0.32858; 1.38019; 0.4; -0.00205555; 0.1; 1.01366; 1.00043; 1.00544
3.68188; 30.1374; 0.327966; 1.37969; 0.4; -0.00204707; 0.1; 1.01366; 1.00043; 1.00544
3.68288; 30.1006; 0.327355; 1.37919; 0.4; -0.00203853; 0.1; 1.01367; 1.00043; 1.00544
3.68388; 30.064; 0.326749; 1.37869; 0.4; -0.00202991; 0.1; 1.01367; 1.00043; 1.00544
3.68488; 30.0275; 0.326146; 1.3782; 0.4; -0.00202122; 0.1; 1.01367; 1.00044; 1.00544
3.68588; 29.9912; 0.325547; 1.37772; 0.4; -0.00201247; 0.1; 1.01367; 1.00044; 1.00544
3.68688; 29.9551; 0.324953; 1.37724; 0.4; -0.00200364; 0.1; 1.01367; 1.00044; 1.00544
3.68788; 29.9191; 0.324362; 1.37676; 0.4; -0.00199474; 0.1; 1.01367; 1.00044; 1.00544
3.68888; 29.8832; 0.323775; 1.37628; 0.4; -0.00198578; 0.1; 1.01368; 1.00044; 1.00544
3.68988; 29.8476; 0.323191; 1.37581; 0.4; -0.00197675; 0.1; 1.01368; 1.00045; 1.00544
3.69088; 29.8121; 0.322612; 1.37535; 0.4; -0.00196765; 0.1; 1.01368; 1.00045; 1.00544
3.69188; 29.7767; 0.322037; 1.37488; 0.4; -0.00195848; 0.1; 1.01368; 1.00045; 1.00544
3.69288; 29.7416; 0.321466; 1.37442; 0.4; -0.00194925; 0.1; 1.01368; 1.00045; 1.00544
3.69388; 29.7066; 0.320898; 1.37397; 0.4; -0.00193995; 0.1; 1.01368; 1.00045; 1.00543
3.69488; 29.6717; 0.320335; 1.37352; 0.4; -0.00193058; 0.1; 1.01368; 1.00045; 1.00543
3.69588; 29.6371; 0.319776; 1.37307; 0.4; -0.00192116; 0.1; 1.01368; 1.00045; 1.00543
3.69688; 29.6026; 0.319221; 1.37262; 0.4; -0.00191166; 0.1; 1.01368; 1.00045; 1.00543
3.69788; 29.5682; 0.31867; 1.37218; 0.4; -0.0019021; 0.1; 1.01367; 1.00045; 1.00543
3.69888; 29.5341; 0.318123; 1.37174; 0.4; -0.00189248; 0.1; 1.01367; 1.00045; 1.00543
3.69988; 29.5001; 0.31758; 1.37131; 0.4; -0.00188279; 0.1; 1.01367; 1.00045; 1.00542
3.70088; 29.4663; 0.317041; 1.37088; 0.4; -0.00187305; 0.1; 1.01367; 1.00045; 1.00542
3.70187; 29.4327; 0.316506; 1.37046; 0.4; -0.00186324; 0.1; 1.01367; 1.00045; 1.00542
3.70287; 29.3992; 0.315976; 1.37004; 0.4; -0.00185336; 0.1; 1.01367; 1.00045; 1.00542
3.70387; 29.366; 0.31545; 1.36962; 0.4; -0.00184343; 0.1; 1.01366; 1.00045; 1.00542
3.70487; 29.3329; 0.314927; 1.3692; 0.4; -0.00183344; 0.1; 1.01366; 1.00045; 1.00541
3.70587; 29.3; 0.314409; 1.36879; 0.4; -0.00182338; 0.1; 1.01366; 1.00045; 1.00541
3.70687; 29.2672; 0.313896; 1.36839; 0.4; -0.00181327; 0.1; 1.01366; 1.00045; 1.00541
3.70787; 29.2347; 0.313386; 1.36798; 0.4; -0.00180309; 0.1; 1.01365; 1.00044; 1.00541
3.70887; 29.2023; 0.312881; 1.36758; 0.4; -0.00179286; 0.1; 1.01365; 1.00044; 1.0054
3.70987; 29.1701; 0.31238; 1.36719; 0.4; -0.00178257; 0.1; 1.01364; 1.00044; 1.0054
3.71087; 29.1381; 0.311883; 1.3668; 0.4; -0.00177222; 0.1; 1.01364; 1.00044; 1.0054
3.71187; 29.1063; 0.311391; 1.36641; 0.4; -0.00176182; 0.1; 1.01364; 1.00044; 1.00539
3.71287; 29.0747; 0.310903; 1.36603; 0.4; -0.00175135; 0.1; 1.01363; 1.00043; 1.00539
3.71387; 29.0433; 0.310419; 1.36565; 0.4; -0.00174084; 0.1; 1.01363; 1.00043; 1.00539
3.71487; 29.012; 0.30994; 1.36527; 0.4; -0.00173026; 0.1; 1.01362; 1.00043; 1.00539
3.71587; 28.981; 0.309465; 1.3649; 0.4; -0.00171963; 0.1; 1.01362; 1.00043; 1.00538
3.71687; 28.9501; 0.308994; 1.36453; 0.4; -0.00170895; 0.1; 1.01361; 1.00043; 1.00538
3.71787; 28.9195; 0.308528; 1.36416; 0.4; -0.00169821; 0.1; 1.01361; 1.00042; 1.00538
3.71887; 28.889; 0.308066; 1.3638; 0.4; -0.00168742; 0.1; 1.0136; 1.00042; 1.00537
3.71987; 28.8587; 0.307608; 1.36344; 0.4; -0.00167657; 0.1; 1.0136; 1.00042; 1.00537
3.72087; 28.8286; 0.307155; 1.36309; 0.4; -0.00166567; 0.1; 1.01359; 1.00041; 1.00536
3.72187; 28.7988; 0.306706; 1.36274; 0.4; -0.00165472; 0.1; 1.01358; 1.00041; 1.00536
3.72287; 28.7691; 0.306262; 1.36239; 0.4; -0.00164372; 0.1; 1.01358; 1.00041; 1.00536
3.72387; 28.7396; 0.305822; 1.36205; 0.4; -0.00163267; 0.1; 1.01357; 1.0004; 1.00535
3.72487; 28.7103; 0.305386; 1.36171; 0.4; -0.00162156; 0.1; 1.01357; 1.0004; 1.00535
3.72587; 28.6812; 0.304956; 1.36138; 0.4; -0.00161041; 0.1; 1.01356; 1.0004; 1.00534
3.72687; 28.6523; 0.304529; 1.36105; 0.4; -0.0015992; 0.1; 1.01355; 1.00039; 1.00534
3.72787; 28.6236; 0.304107; 1.36072; 0.4; -0.00158795; 0.1; 1.01354; 1.00039; 1.00534
3.72887; 28.5951; 0.30369; 1.3604; 0.4; -0.00157665; 0.1; 1.01354; 1.00038; 1.00533
3.72987; 28.5669; 0.303277; 1.36008; 0.4; -0.0015653; 0.1; 1.01353; 1.00038; 1.00533
3.73087; 28.5388; 0.302868; 1.35976; 0.4; -0.0015539; 0.1; 1.01352; 1.00037; 1.00532
3.73187; 28.5109; 0.302465; 1.35945; 0.4; -0.00154246; 0.1; 1.01351; 1.00037; 1.00532
3.73287; 28.4833; 0.302065; 1.35914; 0.4; -0.00153097; 0.1; 1.01351; 1.00037; 1.00531
3.73387; 28.4558; 0.30167; 1.35883; 0.4; -0.00151943; 0.1; 1.0135; 1.00036; 1.00531
3.73487; 28.4286; 0.30128; 1.35853; 0.4; -0.00150785; 0.1; 1.01349; 1.00036; 1.0053
3.73587; 28.4015; 0.300894; 1.35823; 0.4; -0.00149623; 0.1; 1.01348; 1.00035; 1.0053
3.73687; 28.3747; 0.300513; 1.35794; 0.4; -0.00148456; 0.1; 1.01347; 1.00035; 1.00529
3.73787; 28.3481; 0.300137; 1.35764; 0.4; -0.00147284; 0.1; 1.01346; 1.00034; 1.00529
3.73887; 28.3217; 0.299765; 1.35736; 0.4; -0.00146109; 0.1; 1.01345; 1.00033; 1.00529
3.73987; 28.2955; 0.299398; 1.35707; 0.4; -0.00144929; 0.1; 1.01344; 1.00033; 1.00528
3.74087; 28.2695; 0.299035; 1.35679; 0.4; -0.00143745; 0.1; 1.01343; 1.00032; 1.00528
3.74187; 28.2437; 0.298677; 1.35652; 0.4; -0.00142556; 0.1; 1.01342; 1.00032; 1.00527
3.74287; 28.2182; 0.298324; 1.35624; 0.4; -0.00141364; 0.1; 1.01341; 1.00031; 1.00526
3.74387; 28.1928; 0.297975; 1.35597; 0.4; -0.00140167; 0.1; 1.0134; 1.00031; 1.00526
3.74487; 28.1677; 0.297631; 1.35571; 0.4; -0.00138967; 0.1; 1.01339; 1.0003; 1.00525
3.74587; 28.1428; 0.297291; 1.35545; 0.4; -0.00137763; 0.1; 1.01338; 1.00029; 1.00525
3.74687; 28.1181; 0.296956; 1.35519; 0.4; -0.00136554; 0.1; 1.01337; 1.00029; 1.00524
3.74787; 28.0937; 0.296626; 1.35493; 0.4; -0.00135342; 0.1; 1.01336; 1.00028; 1.00524
3.74887; 28.0694; 0.296301; 1.35468; 0.4; -0.00134126; 0.1; 1.01335; 1.00028; 1.00523
3.74987; 28.0454; 0.29598; 1.35443; 0.4; -0.00132907; 0.1; 1.01334; 1.00027; 1.00523
3.75087; 28.0216; 0.295664; 1.35419; 0.4; -0.00131684; 0.1; 1.01333; 1.00026; 1.00522
3.75187; 27.998; 0.295352; 1.35395; 0.4; -0.00130457; 0.1; 1.01332; 1.00026; 1.00522
3.75287; 27.9746; 0.295045; 1.35371; 0.4; -0.00129226; 0.1; 1.01331; 1.00025; 1.00521
3.75387; 27.9514; 0.294743; 1.35347; 0.4; -0.00127992; 0.1; 1.0133; 1.00024; 1.0052
3.75487; 27.9285; 0.294446; 1.35324; 0.4; -0.00126755; 0.1; 1.01328; 1.00024; 1.0052
3.75587; 27.9058; 0.294153; 1.35301; 0.4; -0.00125514; 0.1; 1.01327; 1.00023; 1.00519
3.75687; 27.8833; 0.293865; 1.35279; 0.4; -0.0012427; 0.1; 1.01326; 1.00022; 1.00519
3.75787; 27.8611; 0.293582; 1.35257; 0.4; -0.00123023; 0.1; 1.01325; 1.00021; 1.00518
3.75887; 27.839; 0.293304; 1.35235; 0.4; -0.00121772; 0.1; 1.01324; 1.00021; 1.00518
3.75987; 27.8172; 0.29303; 1.35214; 0.4; -0.00120518; 0.1; 1.01322; 1.0002; 1.00517
3.76087; 27.7957; 0.292761; 1.35193; 0.4; -0.00119262; 0.1; 1.01321; 1.00019; 1.00516
3.76187; 27.7743; 0.292497; 1.35172; 0.4; -0.00118002; 0.1; 1.0132; 1.00018; 1.00516
3.76287; 27.7532; 0.292237; 1.35152; 0.4; -0.00116739; 0.1; 1.01319; 1.00018; 1.00515
3.76387; 27.7323; 0.291982; 1.35132; 0.4; -0.00115473; 0.1; 1.01317; 1.00017; 1.00515
3.76487; 27.7116; 0.291732; 1.35112; 0.4; -0.00114204; 0.1; 1.01316; 1.00016; 1.00514
3.76587; 27.6912; 0.291487; 1.35092; 0.4; -0.00112933; 0.1; 1.01315; 1.00015; 1.00513
3.76687; 27.6709; 0.291246; 1.35073; 0.4; -0.00111658; 0.1; 1.01313; 1.00014; 1.00513
3.76787; 27.651; 0.29101; 1.35055; 0.4; -0.00110381; 0.1; 1.01312; 1.00014; 1.00512
3.76887; 27.6312; 0.290779; 1.35036; 0.4; -0.00109101; 0.1; 1.01311; 1.00013; 1.00511
3.76987; 27.6117; 0.290553; 1.35018; 0.4; -0.00107819; 0.1; 1.01309; 1.00012; 1.00511
3.77087; 27.5924; 0.290331; 1.35; 0.4; -0.00106534; 0.1; 1.01308; 1.00011; 1.0051
3.77187; 27.5733; 0.290114; 1.34983; 0.4; -0.00105247; 0.1; 1.01306; 1.0001; 1.0051
3.77287; 27.5545; 0.289902; 1.34966; 0.4; -0.00103957; 0.1; 1.01305; 1.0001; 1.00509
3.77387; 27.5359; 0.289695; 1.34949; 0.4; -0.00102664; 0.1; 1.01304; 1.00009; 1.00508
3.77487; 27.5175; 0.289494; 1.34932; 0.4; -0.0010137; 0.1; 1.01302; 1.00008; 1.00508
3.77587; 27.4994; 0.289296; 1.34916; 0.4; -0.00100073; 0.1; 1.01301; 1.00007; 1.00507
3.77687; 27.4815; 0.289103; 1.349; 0.4; -0.00098774; 0.1; 1.013; 1.00007; 1.00507
3.77787; 27.4639; 0.288914; 1.34885; 0.4; -0.000974727; 0.1; 1.01298; 1.00006; 1.00506
3.77887; 27.4464; 0.288731; 1.3487; 0.4; -0.000961694; 0.1; 1.01297; 1.00005; 1.00505
3.77987; 27.4292; 0.288552; 1.34855; 0.4; -0.00094864; 0.1; 1.01295; 1.00004; 1.00505
3.78087; 27.4123; 0.288378; 1.3484; 0.4; -0.000935565; 0.1; 1.01294; 1.00003; 1.00504
3.78187; 27.3956; 0.288209; 1.34826; 0.4; -0.000922472; 0.1; 1.01292; 1.00002; 1.00503
3.78287; 27.3791; 0.288044; 1.34811; 0.4; -0.000909359; 0.1; 1.01291; 1.00001; 1.00503
3.78387; 27.3628; 0.287885; 1.34798; 0.4; -0.000896229; 0.1; 1.01289; 1; 1.00502
3.78487; 27.3468; 0.28773; 1.34784; 0.4; -0.00088308; 0.1; 1.01288; 0.999993; 1.00501
3.78587; 27.331; 0.287579; 1.34771; 0.4; -0.000869914; 0.1; 1.01286; 0.999984; 1.00501
3.78687; 27.3155; 0.287434; 1.34758; 0.4; -0.000856732; 0.1; 1.01284; 0.999974; 1.005
3.78787; 27.3002; 0.287293; 1.34746; 0.4; -0.000843534; 0.1; 1.01283; 0.999965; 1.00499
3.78887; 27.2851; 0.287157; 1.34733; 0.4; -0.000830319; 0.1; 1.01281; 0.999955; 1.00498
3.78987; 27.2703; 0.287026; 1.34721; 0.4; -0.00081709; 0.1; 1.0128; 0.999945; 1.00498
3.79087; 27.2557; 0.286899; 1.3471; 0.4; -0.000803847; 0.1; 1.01278; 0.999936; 1.00497
3.79187; 27.2414; 0.286778; 1.34698; 0.4; -0.00079059; 0.1; 1.01276; 0.999926; 1.00496
3.79287; 27.2272; 0.286661; 1.34687; 0.4; -0.000777319; 0.1; 1.01275; 0.999916; 1.00496
3.79387; 27.2134; 0.286548; 1.34676; 0.4; -0.000764035; 0.1; 1.01273; 0.999906; 1.00495
3.79487; 27.1997; 0.286441; 1.34666; 0.4; -0.00075074; 0.1; 1.01271; 0.999896; 1.00494
3.79587; 27.1863; 0.286338; 1.34655; 0.4; -0.000737432; 0.1; 1.0127; 0.999886; 1.00494
3.79687; 27.1732; 0.28624; 1.34645; 0.4; -0.000724114; 0.1; 1.01268; 0.999876; 1.00493
3.79787; 27.1603; 0.286147; 1.34636; 0.4; -0.000710785; 0.1; 1.01266; 0.999866; 1.00492
3.79887; 27.1476; 0.286058; 1.34626; 0.4; -0.000697446; 0.1; 1.01265; 0.999856; 1.00491
3.79987; 27.1352; 0.285974; 1.34617; 0.4; -0.000684097; 0.1; 1.01263; 0.999846; 1.00491
3.80087; 27.123; 0.285895; 1.34608; 0.4; -0.00067074; 0.1; 1.01261; 0.999836; 1.0049
3.80187; 27.111; 0.28582; 1.346; 0.4; -0.000657374; 0.1; 1.0126; 0.999825; 1.00489
3.80287; 27.0993; 0.285751; 1.34591; 0.4; -0.000644001; 0.1; 1.01258; 0.999815; 1.00489
3.80387; 27.0878; 0.285685; 1.34583; 0.4; -0.00063062; 0.1; 1.01256; 0.999805; 1.00488
3.80487; 27.0766; 0.285625; 1.34575; 0.4; -0.000617233; 0.1; 1.01255; 0.999794; 1.00487
3.80587; 27.0656; 0.285569; 1.34568; 0.4; -0.000603839; 0.1; 1.01253; 0.999784; 1.00486
3.80687; 27.0549; 0.285518; 1.34561; 0.4; -0.00059044; 0.1; 1.01251; 0.999773; 1.00486
3.80787; 27.0444; 0.285472; 1.34554; 0.4; -0.000577035; 0.1; 1.01249; 0.999763; 1.00485
3.80887; 27.0341; 0.28543; 1.34547; 0.4; -0.000563627; 0.1; 1.01247; 0.999752; 1.00484
3.80987; 27.0241; 0.285393; 1.3454; 0.4; -0.000550214; 0.1; 1.01246; 0.999741; 1.00484
3.81087; 27.0143; 0.285361; 1.34534; 0.4; -0.000536798; 0.1; 1.01244; 0.999731; 1.00483
3.81187; 27.0047; 0.285333; 1.34528; 0.4; -0.000523379; 0.1; 1.01242; 0.99972; 1.00482
3.81287; 26.9954; 0.28531; 1.34522; 0.4; -0.000509957; 0.1; 1.0124; 0.999709; 1.00481
3.81387; 26.9864; 0.285292; 1.34517; 0.4; -0.000496534; 0.1; 1.01239; 0.999698; 1.00481
3.81487; 26.9776; 0.285278; 1.34512; 0.4; -0.000483109; 0.1; 1.01237; 0.999687; 1.0048
3.81587; 26.969; 0.285269; 1.34507; 0.4; -0.000469684; 0.1; 1.01235; 0.999677; 1.00479
3.81687; 26.9607; 0.285264; 1.34502; 0.4; -0.000456259; 0.1; 1.01233; 0.999666; 1.00478
3.81787; 26.9526; 0.285264; 1.34498; 0.4; -0.000442834; 0.1; 1.01231; 0.999655; 1.00478
3.81887; 26.9447; 0.285269; 1.34493; 0.4; -0.00042941; 0.1; 1.01229; 0.999644; 1.00477
3.81987; 26.9371; 0.285278; 1.34489; 0.4; -0.000415987; 0.1; 1.01228; 0.999633; 1.00476
3.82087; 26.9297; 0.285292; 1.34486; 0.4; -0.000402566; 0.1; 1.01226; 0.999621; 1.00476
3.82187; 26.9226; 0.28531; 1.34482; 0.4; -0.000389148; 0.1; 1.01224; 0.99961; 1.00475
3.82287; 26.9157; 0.285333; 1.34479; 0.4; -0.000375733; 0.1; 1.01222; 0.999599; 1.00474
3.82387; 26.9091; 0.285361; 1.34476; 0.4; -0.000362321; 0.1; 1.0122; 0.999588; 1.00473
3.82487; 26.9027; 0.285393; 1.34473; 0.4; -0.000348914; 0.1; 1.01218; 0.999577; 1.00473
3.82587; 26.8965; 0.28543; 1.34471; 0.4; -0.000335511; 0.1; 1.01216; 0.999565; 1.00472
3.82687; 26.8906; 0.285471; 1.34468; 0.4; -0.000322113; 0.1; 1.01214; 0.999554; 1.00471
3.82787; 26.8849; 0.285516; 1.34466; 0.4; -0.000308722; 0.1; 1.01212; 0.999543; 1.0047
3.82887; 26.8795; 0.285567; 1.34464; 0.4; -0.000295336; 0.1; 1.01211; 0.999531; 1.0047
3.82987; 26.8743; 0.285621; 1.34463; 0.4; -0.000281957; 0.1; 1.01209; 0.99952; 1.00469
3.83087; 26.8693; 0.28568; 1.34461; 0.4; -0.000268585; 0.1; 1.01207; 0.999509; 1.00468
3.83187; 26.8646; 0.285744; 1.3446; 0.4; -0.000255221; 0.1; 1.01205; 0.999497; 1.00467
3.83287; 26.8602; 0.285812; 1.34459; 0.4; -0.000241866; 0.1; 1.01203; 0.999486; 1.00467
3.83387; 26.8559; 0.285885; 1.34458; 0.4; -0.000228519; 0.1; 1.01201; 0.999474; 1.00466
3.83487; 26.8519; 0.285962; 1.34458; 0.4; -0.000215182; 0.1; 1.01199; 0.999462; 1.00465
3.83587; 26.8482; 0.286043; 1.34458; 0.4; -0.000201854; 0.1; 1.01197; 0.999451; 1.00464
3.83687; 26.8447; 0.286129; 1.34457; 0.4; -0.000188537; 0.1; 1.01195; 0.999439; 1.00464
3.83787; 26.8414; 0.28622; 1.34458; 0.4; -0.000175231; 0.1; 1.01193; 0.999428; 1.00463
3.83887; 26.8384; 0.286315; 1.34458; 0.4; -0.000161936; 0.1; 1.01191; 0.999416; 1.00462
3.83986; 26.8356; 0.286414; 1.34458; 0.4; -0.000148654; 0.1; 1.01189; 0.999404; 1.00462
3.84086; 26.833; 0.286517; 1.34459; 0.4; -0.000135383; 0.1; 1.01187; 0.999392; 1.00461
3.84186; 26.8307; 0.286625; 1.3446; 0.4; -0.000122126; 0.1; 1.01185; 0.999381; 1.0046
3.84286; 26.8286; 0.286738; 1.34461; 0.4; -0.000108882; 0.1; 1.01183; 0.999369; 1.00459
3.84386; 26.8268; 0.286854; 1.34463; 0.4; -9.56526e-05; 0.1; 1.01181; 0.999357; 1.00459
3.84486; 26.8252; 0.286975; 1.34464; 0.4; -8.24373e-05; 0.1; 1.01179; 0.999345; 1.00458
3.84586; 26.8238; 0.287101; 1.34466; 0.4; -6.9237e-05; 0.1; 1.01177; 0.999333; 1.00457
3.84686; 26.8227; 0.28723; 1.34468; 0.4; -5.60523e-05; 0.1; 1.01175; 0.999321; 1.00456
3.84786; 26.8218; 0.287364; 1.3447; 0.4; -4.28835e-05; 0.1; 1.01173; 0.999309; 1.00456
